,formula,classifier,rel_l2_distance,success
0,5.997*sin(1.462*x0 - 4.439)*sqrt(Abs(1.079*x0 + 1.332)),False,3.3286850916484376e-07,True
1,5.997*sin(1.462*x0 - 4.439)*sqrt(Abs(1.079*x0 + 1.332)),True,3.59301651699325e-07,True
2,2.604*x0*sin(0.56*x0 + 2.795) + 3.827*x0,False,0.00024260936293951467,False
3,2.604*x0*sin(0.56*x0 + 2.795) + 3.827*x0,True,7.461797373923263e-08,True
