,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,lambda_1_finetuning,seed,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
0,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,0,0.0,0.0,bfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1,feynman_III_4_33,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),(5.415*x0 - 3.968*x1 - 4.21*x2 + 1.265*x3 - 1.001*exp((2.972*x0**2 + 1.598*x0*x1 - 6.245*x0*x2 + 2.74*x0*x3 - 0.238*x0 + 0.075*x1**2 - 0.853*x1*x2 + 5.807*x1*x3 + 4.697*x1 - 1.801*x2**2 - 1.264*x2*x3 - 1.496*x2 - 3.645*x3**2 - 3.565*x3 - 1.556)/(0.082*x0**2 - 0.164*x0*x1 - 0.007*x0*x2 - 0.089*x0*x3 + 0.102*x0 - 0.221*x1**2 - 0.344*x1*x2 - 0.338*x1*x3 - 0.691*x1 + 0.163*x2**2 + 0.293*x2*x3 + 0.107*x2 + 0.07*x3**2 + 0.15*x3 + 0.197)) - 0.463)/(-0.388*x1 + 0.363*x2 - 0.763*x3 - 0.294*exp((2.972*x0**2 + 1.598*x0*x1 - 6.245*x0*x2 + 2.74*x0*x3 - 0.238*x0 + 0.075*x1**2 - 0.853*x1*x2 + 5.807*x1*x3 + 4.697*x1 - 1.801*x2**2 - 1.264*x2*x3 - 1.496*x2 - 3.645*x3**2 - 3.565*x3 - 1.556)/(0.082*x0**2 - 0.164*x0*x1 - 0.007*x0*x2 - 0.089*x0*x3 + 0.102*x0 - 0.221*x1**2 - 0.344*x1*x2 - 0.338*x1*x3 - 0.691*x1 + 0.163*x2**2 + 0.293*x2*x3 + 0.107*x2 + 0.07*x3**2 + 0.15*x3 + 0.197)) + 0.222),3.2917625102754045,50.94699838271216,15.812701051118538,-22938.202833505526,-249.04151453204418,False,3.328,42,42,15.812701051118538,-249.04151453204418,-2155.9197244819434,(5.415*x0 - 3.968*x1 - 4.21*x2 + 1.265*x3 - 1.001*exp((2.972*x0**2 + 1.598*x0*x1 - 6.245*x0*x2 + 2.74*x0*x3 - 0.238*x0 + 0.075*x1**2 - 0.853*x1*x2 + 5.807*x1*x3 + 4.697*x1 - 1.801*x2**2 - 1.264*x2*x3 - 1.496*x2 - 3.645*x3**2 - 3.565*x3 - 1.556)/(0.082*x0**2 - 0.164*x0*x1 - 0.007*x0*x2 - 0.089*x0*x3 + 0.102*x0 - 0.221*x1**2 - 0.344*x1*x2 - 0.338*x1*x3 - 0.691*x1 + 0.163*x2**2 + 0.293*x2*x3 + 0.107*x2 + 0.07*x3**2 + 0.15*x3 + 0.197)) - 0.463)/(-0.388*x1 + 0.363*x2 - 0.763*x3 - 0.294*exp((2.972*x0**2 + 1.598*x0*x1 - 6.245*x0*x2 + 2.74*x0*x3 - 0.238*x0 + 0.075*x1**2 - 0.853*x1*x2 + 5.807*x1*x3 + 4.697*x1 - 1.801*x2**2 - 1.264*x2*x3 - 1.496*x2 - 3.645*x3**2 - 3.565*x3 - 1.556)/(0.082*x0**2 - 0.164*x0*x1 - 0.007*x0*x2 - 0.089*x0*x3 + 0.102*x0 - 0.221*x1**2 - 0.344*x1*x2 - 0.338*x1*x3 - 0.691*x1 + 0.163*x2**2 + 0.293*x2*x3 + 0.107*x2 + 0.07*x3**2 + 0.15*x3 + 0.197)) + 0.222),2
1,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,0,0.0,0.0,bfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12,feynman_III_4_33,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),(-0.934*x0 - 2.159*x1 + 1.67*x2 - 6.55*x3 + 0.862*exp((-3.901*x0**2 + 2.48*x0*x1 - 8.245*x0*x2 + 0.887*x0*x3 + 2.504*x0 + 0.137*x1**2 - 5.607*x1*x2 - 3.969*x1*x3 - 3.775*x1 - 4.105*x2**2 + 0.022*x2*x3 - 0.119*x2 + 0.281*x3**2 + 5.586*x3 + 2.588)/(0.112*x0**2 + 0.329*x0*x1 + 0.007*x0*x2 - 0.306*x0*x3 - 0.009*x0 - 0.281*x1**2 + 0.02*x1*x2 + 0.609*x1*x3 - 0.33*x1 + 0.446*x2**2 - 0.093*x2*x3 + 0.066*x2 - 0.017*x3**2 - 0.113*x3 - 0.023)) + 7.042)/(-0.188*x0 - 0.327*x1 + 0.492*x2 - 0.48*x3 + 0.347*exp((-3.901*x0**2 + 2.48*x0*x1 - 8.245*x0*x2 + 0.887*x0*x3 + 2.504*x0 + 0.137*x1**2 - 5.607*x1*x2 - 3.969*x1*x3 - 3.775*x1 - 4.105*x2**2 + 0.022*x2*x3 - 0.119*x2 + 0.281*x3**2 + 5.586*x3 + 2.588)/(0.112*x0**2 + 0.329*x0*x1 + 0.007*x0*x2 - 0.306*x0*x3 - 0.009*x0 - 0.281*x1**2 + 0.02*x1*x2 + 0.609*x1*x3 - 0.33*x1 + 0.446*x2**2 - 0.093*x2*x3 + 0.066*x2 - 0.017*x3**2 - 0.113*x3 - 0.023)) - 0.515),0.7385461823949896,4.3879350134663175,4.491817624299361,-169.270423865407,-19.176425569966433,False,0.436,42,42,4.491817624299361,-19.176425569966433,-169.32095754946926,(-0.934*x0 - 2.159*x1 + 1.67*x2 - 6.55*x3 + 0.862*exp((-3.901*x0**2 + 2.48*x0*x1 - 8.245*x0*x2 + 0.887*x0*x3 + 2.504*x0 + 0.137*x1**2 - 5.607*x1*x2 - 3.969*x1*x3 - 3.775*x1 - 4.105*x2**2 + 0.022*x2*x3 - 0.119*x2 + 0.281*x3**2 + 5.586*x3 + 2.588)/(0.112*x0**2 + 0.329*x0*x1 + 0.007*x0*x2 - 0.306*x0*x3 - 0.009*x0 - 0.281*x1**2 + 0.02*x1*x2 + 0.609*x1*x3 - 0.33*x1 + 0.446*x2**2 - 0.093*x2*x3 + 0.066*x2 - 0.017*x3**2 - 0.113*x3 - 0.023)) + 7.042)/(-0.188*x0 - 0.327*x1 + 0.492*x2 - 0.48*x3 + 0.347*exp((-3.901*x0**2 + 2.48*x0*x1 - 8.245*x0*x2 + 0.887*x0*x3 + 2.504*x0 + 0.137*x1**2 - 5.607*x1*x2 - 3.969*x1*x3 - 3.775*x1 - 4.105*x2**2 + 0.022*x2*x3 - 0.119*x2 + 0.281*x3**2 + 5.586*x3 + 2.588)/(0.112*x0**2 + 0.329*x0*x1 + 0.007*x0*x2 - 0.306*x0*x3 - 0.009*x0 - 0.281*x1**2 + 0.02*x1*x2 + 0.609*x1*x3 - 0.33*x1 + 0.446*x2**2 - 0.093*x2*x3 + 0.066*x2 - 0.017*x3**2 - 0.113*x3 - 0.023)) - 0.515),103
2,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,0,0.0,0.0,bfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123,feynman_III_4_33,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),(2.384*x0 + 3.852*x1 - 4.809*x2 - 0.706*x3 + 2.097*exp((5.802*x0**2 + 5.422*x0*x1 + 4.764*x0*x2 + 0.837*x0*x3 - 5.151*x0 - 0.225*x1**2 - 0.692*x1*x2 - 4.036*x1*x3 + 1.709*x1 + 0.55*x2**2 + 1.682*x2*x3 + 1.206*x2 + 3.498*x3**2 + 0.276*x3 + 3.889)/(-0.189*x0**2 + 0.166*x0*x1 - 0.195*x0*x2 + 0.542*x0*x3 + 0.1*x0 - 0.162*x1**2 + 0.024*x1*x2 - 0.282*x1*x3 - 0.01*x1 - 0.201*x2**2 - 0.149*x2*x3 + 0.394*x2 - 0.183*x3**2 - 0.458*x3 + 0.167)) + 0.878)/(0.292*x0 + 0.462*x1 - 0.582*x2 - 0.084*x3 + 0.586*exp((5.802*x0**2 + 5.422*x0*x1 + 4.764*x0*x2 + 0.837*x0*x3 - 5.151*x0 - 0.225*x1**2 - 0.692*x1*x2 - 4.036*x1*x3 + 1.709*x1 + 0.55*x2**2 + 1.682*x2*x3 + 1.206*x2 + 3.498*x3**2 + 0.276*x3 + 3.889)/(-0.189*x0**2 + 0.166*x0*x1 - 0.195*x0*x2 + 0.542*x0*x3 + 0.1*x0 - 0.162*x1**2 + 0.024*x1*x2 - 0.282*x1*x3 - 0.01*x1 - 0.201*x2**2 - 0.149*x2*x3 + 0.394*x2 - 0.183*x3**2 - 0.458*x3 + 0.167)) + 0.111),1.0084082748264058,2.7399971194822537,3.961776203839461,-0.8505938475606223,-14.695670689308418,False,0.315,42,42,3.961776203839461,-14.695670689308418,-7.791507972419467,(2.384*x0 + 3.852*x1 - 4.809*x2 - 0.706*x3 + 2.097*exp((5.802*x0**2 + 5.422*x0*x1 + 4.764*x0*x2 + 0.837*x0*x3 - 5.151*x0 - 0.225*x1**2 - 0.692*x1*x2 - 4.036*x1*x3 + 1.709*x1 + 0.55*x2**2 + 1.682*x2*x3 + 1.206*x2 + 3.498*x3**2 + 0.276*x3 + 3.889)/(-0.189*x0**2 + 0.166*x0*x1 - 0.195*x0*x2 + 0.542*x0*x3 + 0.1*x0 - 0.162*x1**2 + 0.024*x1*x2 - 0.282*x1*x3 - 0.01*x1 - 0.201*x2**2 - 0.149*x2*x3 + 0.394*x2 - 0.183*x3**2 - 0.458*x3 + 0.167)) + 0.878)/(0.292*x0 + 0.462*x1 - 0.582*x2 - 0.084*x3 + 0.586*exp((5.802*x0**2 + 5.422*x0*x1 + 4.764*x0*x2 + 0.837*x0*x3 - 5.151*x0 - 0.225*x1**2 - 0.692*x1*x2 - 4.036*x1*x3 + 1.709*x1 + 0.55*x2**2 + 1.682*x2*x3 + 1.206*x2 + 3.498*x3**2 + 0.276*x3 + 3.889)/(-0.189*x0**2 + 0.166*x0*x1 - 0.195*x0*x2 + 0.542*x0*x3 + 0.1*x0 - 0.162*x1**2 + 0.024*x1*x2 - 0.282*x1*x3 - 0.01*x1 - 0.201*x2**2 - 0.149*x2*x3 + 0.394*x2 - 0.183*x3**2 - 0.458*x3 + 0.167)) + 0.111),63
3,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,0,0.0,0.0,bfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234,feynman_III_4_33,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),(-4.776*x0 - 1.905*x1 + 2.638*x2 - 5.474*x3 - 0.678*exp((2.949*x0**2 - 0.129*x0*x1 - 3.753*x0*x2 + 1.507*x0*x3 - 1.905*x0 + 1.264*x1**2 - 0.6*x1*x2 + 0.192*x1*x3 + 3.546*x1 - 0.998*x2**2 - 1.957*x2*x3 - 0.643*x2 + 0.137*x3**2 + 0.917*x3 - 0.891)/(-0.298*x0**2 + 0.437*x0*x1 + 0.254*x0*x2 + 0.429*x0*x3 + 0.069*x0 - 0.246*x1**2 + 0.035*x1*x2 + 0.196*x1*x3 + 0.077*x1 - 0.19*x2**2 + 0.385*x2*x3 - 0.367*x2 + 0.058*x3**2 - 0.059*x3 - 0.19)) + 9.477)/(-0.479*x0 - 0.174*x1 + 0.259*x2 - 0.391*x3 - 0.294*exp((2.949*x0**2 - 0.129*x0*x1 - 3.753*x0*x2 + 1.507*x0*x3 - 1.905*x0 + 1.264*x1**2 - 0.6*x1*x2 + 0.192*x1*x3 + 3.546*x1 - 0.998*x2**2 - 1.957*x2*x3 - 0.643*x2 + 0.137*x3**2 + 0.917*x3 - 0.891)/(-0.298*x0**2 + 0.437*x0*x1 + 0.254*x0*x2 + 0.429*x0*x3 + 0.069*x0 - 0.246*x1**2 + 0.035*x1*x2 + 0.196*x1*x3 + 0.077*x1 - 0.19*x2**2 + 0.385*x2*x3 - 0.367*x2 + 0.058*x3**2 - 0.059*x3 - 0.19)) + 0.658),0.74877808401315,1.5886515856120953,34.420174060358875,-0.024591841074321996,-1183.748382345405,False,0.597,42,42,34.420174060358875,-1183.748382345405,-1.1340190549804836,(-4.776*x0 - 1.905*x1 + 2.638*x2 - 5.474*x3 - 0.678*exp((2.949*x0**2 - 0.129*x0*x1 - 3.753*x0*x2 + 1.507*x0*x3 - 1.905*x0 + 1.264*x1**2 - 0.6*x1*x2 + 0.192*x1*x3 + 3.546*x1 - 0.998*x2**2 - 1.957*x2*x3 - 0.643*x2 + 0.137*x3**2 + 0.917*x3 - 0.891)/(-0.298*x0**2 + 0.437*x0*x1 + 0.254*x0*x2 + 0.429*x0*x3 + 0.069*x0 - 0.246*x1**2 + 0.035*x1*x2 + 0.196*x1*x3 + 0.077*x1 - 0.19*x2**2 + 0.385*x2*x3 - 0.367*x2 + 0.058*x3**2 - 0.059*x3 - 0.19)) + 9.477)/(-0.479*x0 - 0.174*x1 + 0.259*x2 - 0.391*x3 - 0.294*exp((2.949*x0**2 - 0.129*x0*x1 - 3.753*x0*x2 + 1.507*x0*x3 - 1.905*x0 + 1.264*x1**2 - 0.6*x1*x2 + 0.192*x1*x3 + 3.546*x1 - 0.998*x2**2 - 1.957*x2*x3 - 0.643*x2 + 0.137*x3**2 + 0.917*x3 - 0.891)/(-0.298*x0**2 + 0.437*x0*x1 + 0.254*x0*x2 + 0.429*x0*x3 + 0.069*x0 - 0.246*x1**2 + 0.035*x1*x2 + 0.196*x1*x3 + 0.077*x1 - 0.19*x2**2 + 0.385*x2*x3 - 0.367*x2 + 0.058*x3**2 - 0.059*x3 - 0.19)) + 0.658),154
4,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,0,0.0,0.0,bfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12345,feynman_III_4_33,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),(-1.408*x0 + 2.129*x1 + 2.353*x2 + 0.069*x3 - 7.927*exp((-4.437*x0**2 - 0.09*x0*x1 + 7.013*x0*x2 - 11.832*x0*x3 + 6.699*x0 - 0.82*x1**2 - 9.782*x1*x2 - 3.777*x1*x3 - 0.134*x1 + 7.502*x2**2 + 3.341*x2*x3 + 0.461*x2 - 3.148*x3**2 - 11.734*x3 + 0.664)/(0.401*x0**2 - 0.262*x0*x1 - 0.317*x0*x2 - 0.173*x0*x3 + 0.104*x0 + 0.191*x1**2 + 0.253*x1*x2 + 0.371*x1*x3 + 0.234*x1 - 0.363*x2**2 + 0.01*x2*x3 - 0.018*x2 - 0.149*x3**2 - 0.237*x3 + 0.356)) + 0.332)/(-0.538*x0 - 0.155*x1 - 0.32*x2 + 0.59*x3 - 0.479*exp((-4.437*x0**2 - 0.09*x0*x1 + 7.013*x0*x2 - 11.832*x0*x3 + 6.699*x0 - 0.82*x1**2 - 9.782*x1*x2 - 3.777*x1*x3 - 0.134*x1 + 7.502*x2**2 + 3.341*x2*x3 + 0.461*x2 - 3.148*x3**2 - 11.734*x3 + 0.664)/(0.401*x0**2 - 0.262*x0*x1 - 0.317*x0*x2 - 0.173*x0*x3 + 0.104*x0 + 0.191*x1**2 + 0.253*x1*x2 + 0.371*x1*x3 + 0.234*x1 - 0.363*x2**2 + 0.01*x2*x3 - 0.018*x2 - 0.149*x3**2 - 0.237*x3 + 0.356)) - 0.077),10.23476415903521,195.76839344920032,82.04374624067356,-80456.15716132816,-6730.176297204094,False,0.137,42,42,82.04374624067356,-6730.176297204094,-2736.794290450109,(-1.408*x0 + 2.129*x1 + 2.353*x2 + 0.069*x3 - 7.927*exp((-4.437*x0**2 - 0.09*x0*x1 + 7.013*x0*x2 - 11.832*x0*x3 + 6.699*x0 - 0.82*x1**2 - 9.782*x1*x2 - 3.777*x1*x3 - 0.134*x1 + 7.502*x2**2 + 3.341*x2*x3 + 0.461*x2 - 3.148*x3**2 - 11.734*x3 + 0.664)/(0.401*x0**2 - 0.262*x0*x1 - 0.317*x0*x2 - 0.173*x0*x3 + 0.104*x0 + 0.191*x1**2 + 0.253*x1*x2 + 0.371*x1*x3 + 0.234*x1 - 0.363*x2**2 + 0.01*x2*x3 - 0.018*x2 - 0.149*x3**2 - 0.237*x3 + 0.356)) + 0.332)/(-0.538*x0 - 0.155*x1 - 0.32*x2 + 0.59*x3 - 0.479*exp((-4.437*x0**2 - 0.09*x0*x1 + 7.013*x0*x2 - 11.832*x0*x3 + 6.699*x0 - 0.82*x1**2 - 9.782*x1*x2 - 3.777*x1*x3 - 0.134*x1 + 7.502*x2**2 + 3.341*x2*x3 + 0.461*x2 - 3.148*x3**2 - 11.734*x3 + 0.664)/(0.401*x0**2 - 0.262*x0*x1 - 0.317*x0*x2 - 0.173*x0*x3 + 0.104*x0 + 0.191*x1**2 + 0.253*x1*x2 + 0.371*x1*x3 + 0.234*x1 - 0.363*x2**2 + 0.01*x2*x3 - 0.018*x2 - 0.149*x3**2 - 0.237*x3 + 0.356)) - 0.077),2
5,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,0,0.0,0.0,bfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123456,feynman_III_4_33,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),(0.164*x0 + 0.159*x1 - 1.03*x2 - 1.156*x3 + 0.216*exp((-0.122*x0**2 + 0.131*x0*x1 - 0.178*x0*x2 - 0.111*x0*x3 + 0.292*x0 + 0.774*x1**2 - 0.149*x1*x2 + 3.93*x1*x3 + 0.025*x1 + 0.907*x2**2 - 0.098*x2*x3 - 0.55*x2 - 0.277*x3**2 + 1.394*x3 - 0.099)/(0.026*x0**2 - 0.032*x0*x1 + 0.035*x0*x2 - 0.024*x0*x3 - 0.01*x0 + 0.057*x1**2 + 0.045*x1*x2 - 0.018*x1*x3 + 0.056*x1 - 0.018*x2**2 - 0.419*x2*x3 - 0.058*x2 - 0.819*x3**2 - 0.371*x3 - 0.025)) + 1.295)/(0.007*x0 + 0.003*x1 + 0.07*x2 + 0.06*x3 + 0.008*exp((-0.122*x0**2 + 0.131*x0*x1 - 0.178*x0*x2 - 0.111*x0*x3 + 0.292*x0 + 0.774*x1**2 - 0.149*x1*x2 + 3.93*x1*x3 + 0.025*x1 + 0.907*x2**2 - 0.098*x2*x3 - 0.55*x2 - 0.277*x3**2 + 1.394*x3 - 0.099)/(0.026*x0**2 - 0.032*x0*x1 + 0.035*x0*x2 - 0.024*x0*x3 - 0.01*x0 + 0.057*x1**2 + 0.045*x1*x2 - 0.018*x1*x3 + 0.056*x1 - 0.018*x2**2 - 0.419*x2*x3 - 0.058*x2 - 0.819*x3**2 - 0.371*x3 - 0.025)) - 0.996),0.1578704972114115,0.15262658143277683,0.15439685239858383,0.976597775475304,0.9761616119694099,False,0.74,42,42,0.15439685239858383,0.9761616119694099,0.9763300040237367,(0.164*x0 + 0.159*x1 - 1.03*x2 - 1.156*x3 + 0.216*exp((-0.122*x0**2 + 0.131*x0*x1 - 0.178*x0*x2 - 0.111*x0*x3 + 0.292*x0 + 0.774*x1**2 - 0.149*x1*x2 + 3.93*x1*x3 + 0.025*x1 + 0.907*x2**2 - 0.098*x2*x3 - 0.55*x2 - 0.277*x3**2 + 1.394*x3 - 0.099)/(0.026*x0**2 - 0.032*x0*x1 + 0.035*x0*x2 - 0.024*x0*x3 - 0.01*x0 + 0.057*x1**2 + 0.045*x1*x2 - 0.018*x1*x3 + 0.056*x1 - 0.018*x2**2 - 0.419*x2*x3 - 0.058*x2 - 0.819*x3**2 - 0.371*x3 - 0.025)) + 1.295)/(0.007*x0 + 0.003*x1 + 0.07*x2 + 0.06*x3 + 0.008*exp((-0.122*x0**2 + 0.131*x0*x1 - 0.178*x0*x2 - 0.111*x0*x3 + 0.292*x0 + 0.774*x1**2 - 0.149*x1*x2 + 3.93*x1*x3 + 0.025*x1 + 0.907*x2**2 - 0.098*x2*x3 - 0.55*x2 - 0.277*x3**2 + 1.394*x3 - 0.099)/(0.026*x0**2 - 0.032*x0*x1 + 0.035*x0*x2 - 0.024*x0*x3 - 0.01*x0 + 0.057*x1**2 + 0.045*x1*x2 - 0.018*x1*x3 + 0.056*x1 - 0.018*x2**2 - 0.419*x2*x3 - 0.058*x2 - 0.819*x3**2 - 0.371*x3 - 0.025)) - 0.996),158
6,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,0,0.0,0.0,bfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234567,feynman_III_4_33,(h/(2*pi))*omega/(exp((h/(2*pi))*omega/(kb*T))-1),(3.015*x0 - 4.582*x1 + 0.567*x2 + 1.688*x3 - 0.621*exp((2.519*x0**2 + 0.908*x0*x1 + 6.498*x0*x2 + 1.808*x0*x3 + 6.699*x0 - 6.526*x1**2 - 2.335*x1*x2 + 6.703*x1*x3 + 5.76*x1 + 7.892*x2**2 - 3.904*x2*x3 - 2.958*x2 + 1.587*x3**2 - 3.452*x3 + 4.812)/(-0.29*x0**2 - 0.314*x0*x1 - 0.079*x0*x2 + 0.298*x0*x3 - 0.087*x0 + 0.117*x1**2 - 0.178*x1*x2 + 0.263*x1*x3 - 0.58*x1 + 0.262*x2**2 - 0.152*x2*x3 + 0.096*x2 + 0.19*x3**2 + 0.18*x3 + 0.307)) + 1.195)/(0.153*x0 - 0.521*x1 + 0.171*x2 + 0.602*x3 - 0.275*exp((2.519*x0**2 + 0.908*x0*x1 + 6.498*x0*x2 + 1.808*x0*x3 + 6.699*x0 - 6.526*x1**2 - 2.335*x1*x2 + 6.703*x1*x3 + 5.76*x1 + 7.892*x2**2 - 3.904*x2*x3 - 2.958*x2 + 1.587*x3**2 - 3.452*x3 + 4.812)/(-0.29*x0**2 - 0.314*x0*x1 - 0.079*x0*x2 + 0.298*x0*x3 - 0.087*x0 + 0.117*x1**2 - 0.178*x1*x2 + 0.263*x1*x3 - 0.58*x1 + 0.262*x2**2 - 0.152*x2*x3 + 0.096*x2 + 0.19*x3**2 + 0.18*x3 + 0.307)) + 0.488),11.179185566352801,28.141885218411144,101.53793037638646,-9391.81441508948,-10308.951305119883,False,0.237,42,42,101.53793037638646,-10308.951305119883,-10880.076325249942,(3.015*x0 - 4.582*x1 + 0.567*x2 + 1.688*x3 - 0.621*exp((2.519*x0**2 + 0.908*x0*x1 + 6.498*x0*x2 + 1.808*x0*x3 + 6.699*x0 - 6.526*x1**2 - 2.335*x1*x2 + 6.703*x1*x3 + 5.76*x1 + 7.892*x2**2 - 3.904*x2*x3 - 2.958*x2 + 1.587*x3**2 - 3.452*x3 + 4.812)/(-0.29*x0**2 - 0.314*x0*x1 - 0.079*x0*x2 + 0.298*x0*x3 - 0.087*x0 + 0.117*x1**2 - 0.178*x1*x2 + 0.263*x1*x3 - 0.58*x1 + 0.262*x2**2 - 0.152*x2*x3 + 0.096*x2 + 0.19*x3**2 + 0.18*x3 + 0.307)) + 1.195)/(0.153*x0 - 0.521*x1 + 0.171*x2 + 0.602*x3 - 0.275*exp((2.519*x0**2 + 0.908*x0*x1 + 6.498*x0*x2 + 1.808*x0*x3 + 6.699*x0 - 6.526*x1**2 - 2.335*x1*x2 + 6.703*x1*x3 + 5.76*x1 + 7.892*x2**2 - 3.904*x2*x3 - 2.958*x2 + 1.587*x3**2 - 3.452*x3 + 4.812)/(-0.29*x0**2 - 0.314*x0*x1 - 0.079*x0*x2 + 0.298*x0*x3 - 0.087*x0 + 0.117*x1**2 - 0.178*x1*x2 + 0.263*x1*x3 - 0.58*x1 + 0.262*x2**2 - 0.152*x2*x3 + 0.096*x2 + 0.19*x3**2 + 0.18*x3 + 0.307)) + 0.488),2
