,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
0,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_III_10_19,mom*sqrt(Bx**2+By**2+Bz**2),1.779*x0*sqrt(Abs(0.002*x0*x2 - 0.002*x0*x3 + 0.314*x1**2 + 0.003*x1*x3 + 0.314*x2**2 + 0.004*x2*x3 + 0.315*x3**2 - 0.001*x3)),0.02410671834009743,0.02482473373999105,0.001399738381859131,0.9993868843352287,0.9999980407324623,False,4849.839,20,4,0.0005708931213704717,0.999999674081044,0.9993922068858331,1.78*x0*sqrt(Abs(0.315*x1**2 + 0.315*x2**2 + 0.316*x3**2)),862863
1,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_III_12_43,n*(h/(2*pi)),0.159*x0*x1,0.02061907065951935,0.02041432416501931,0.0006680790479662772,0.9995910615113627,0.9999995536703856,False,2986.122,18,8,3.535537106733239e-05,0.9999999987499978,0.9995816702570266,0.159*x0*x1,999766
2,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_III_13_18,2*E_n*d**2*k/(h/(2*pi)),(0.009*x0*x1**3 + 12.524*x0*x1**2*x2 + 0.005*x1**3*x3 + 0.006*x2**3*x3 + 0.001*x2*x3**3)/(-0.001*x0 - 0.001*x2 + 1.0*x3 + 0.005),0.01343324518618467,0.013117034998719738,0.001425590509360512,0.999821887287077,0.9999979676916996,True,26.376,71,23,0.0006859361963011821,0.9999995294915346,0.9998338107250686,(0.042*x0**2*x1*x2 - 0.068*x0**2*x1*x3 + 0.014*x0**2*x3**2 - 0.023*x0*x1**3 + 12.521*x0*x1**2*x2 + 0.046*x0*x1**2*x3 + 0.104*x0*x1**2 + 0.042*x0*x1*x2*x3 - 0.067*x0*x1*x2 - 0.012*x0*x2**3 + 0.002*x0*x2**2*x3 + 0.011*x1**3*x2 - 0.021*x1**3 + 0.004*x1**2*x2**2 + 0.003*x1**2*x2*x3 - 0.035*x1*x2*x3**2 + 0.004*x2**3*x3 + 0.01*x2*x3**3)/(1.0*x3 - 0.001),16092
3,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_III_14_14,I_0*(exp(q*Volt/(kb*T))-1),0.009*x0**3*x1 - 0.006*x0**3*x2 + 0.001*x0**3*x3 + 0.001*x0**3*x4 + 0.014*x0**3*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.013*x0**3 - 0.026*x0**2*x1**2 - 0.06*x0**2*x1*x2 + 0.004*x0**2*x1*x3 - 0.002*x0**2*x1*x4 + 0.202*x0**2*x1*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.172*x0**2*x1 - 0.006*x0**2*x2**2 + 0.017*x0**2*x2*x3 + 0.031*x0**2*x2*x4 - 0.012*x0**2*x2*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.007*x0**2*x2 + 0.012*x0**2*x3**2 - 0.014*x0**2*x3*x4 - 0.011*x0**2*x3*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.016*x0**2*x3 + 0.009*x0**2*x4**2 - 0.03*x0**2*x4*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.002*x0**2*x4 - 0.017*x0*x1**2*x2 - 0.001*x0*x1**2*x4 + 0.027*x0*x1**2*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.005*x0*x1*x2**2 + 0.263*x0*x1*x2*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) + 0.021*x0*x1*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.015*x0*x2**3 - 0.001*x0*x3**2*x4 - 0.001*x0*x3*x4**2 - 0.038*x0*x3*x4*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) + 0.176*x0*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.001*x1**3*x3 + 0.015*x1**3*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.003*x1**2*x2*x4 - 0.006*x1**2*x3**2 - 0.002*x1**2*x4**2 + 0.003*x1**2*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.009*x1*x3**3 - 0.001*x1*x3**2*x4 - 0.001*x1*x3*x4**2 - 0.005*x1*x4**3 - 0.01*x2**3*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) + 0.008*x2*x3**2*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) + 0.002*x2*x3*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) + 0.001*x2*x3 + 0.001*x2*x4*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.001*x3**3*x4 - 0.001*x3**2*x4**2 + 0.003*x3**2*exp((-0.042*x0 + 0.016*x1 + 0.637*x2 + 0.012*x3 + 0.03*x4 + 0.005)/(-0.001*x0**2 - 0.025*x0*x1 - 0.01*x0*x2 + 0.04*x0*x3 + 0.04*x0*x4 - 0.002*x0 + 0.099*x1**2 - 0.075*x1*x2 - 0.195*x1*x3 - 0.183*x1*x4 + 0.023*x1 + 0.007*x2**2 - 0.057*x2*x3 - 0.053*x2*x4 + 0.235*x2 + 0.099*x3**2 + 0.867*x3*x4 - 0.189*x3 + 0.091*x4**2 - 0.2*x4 + 0.044)) - 0.001*x3*x4**3,0.014841403026070135,0.015599265253497115,0.006509843029771991,0.9997515821679273,0.9999576219437277,False,4827.271,204,55,0.00298880588681325,0.9999910670393709,0.9997991705724706,-0.002*x0**2*x1*x2 - 0.007*x0**2*x1*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.013*x0**2*x1 - 0.006*x0**2*x2**2 + 0.026*x0**2*x2*x3 - 0.02*x0**2*x2*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) + 0.017*x0**2*x3*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.031*x0**2*x3 + 0.027*x0**2*x4*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.027*x0**2*x4 - 0.038*x0*x1**3 - 0.11*x0*x1**2*x2 + 0.052*x0*x1**2*x4 + 0.121*x0*x1**2*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.056*x0*x1*x2**2 + 0.381*x0*x1*x2*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.112*x0*x1*x4 + 0.046*x0*x1*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.076*x0*x1 - 0.054*x0*x2*x3 + 0.014*x0*x2*x4 - 0.123*x0*x2*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.03*x0*x3*x4*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.007*x0*x3*x4 + 0.031*x0*x4*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) + 0.224*x0*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.01*x1*x3**3 - 0.004*x1*x4**3 - 0.039*x1*x4**2 + 0.025*x1*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.013*x2**3*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) + 0.023*x2*x3**2*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) + 0.013*x2*x4**2*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) + 0.037*x3**2*x4**2 - 0.062*x3*x4**2*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) + 0.035*x4**3*exp((0.003*x0 + 0.835*x2 + 0.048*x3 + 0.013*x4 - 0.005)/(0.078*x1**2 - 0.089*x1*x2 - 0.175*x1*x3 - 0.185*x1*x4 - 0.004*x2*x3 - 0.006*x2*x4 + 0.159*x2 + 0.099*x3**2 + 0.92*x3*x4 - 0.112*x3 + 0.101*x4**2 - 0.1*x4 + 0.082)) - 0.034*x4**2,535119
4,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_III_15_12,2*U*(1-cos(k*d)),0.003*x0**2 - 0.002*x0*x2 - 2.0*x0*cos(-0.001*x0*x2 + 0.002*x0 - 0.001*x1**2 + 1.0*x1*x2 + 0.006*x1 + 0.001*x2**2 + 0.002*x2 + 6.269) + 1.983*x0 - 0.001*x1*x2 + 0.006*x1 + 0.008*x2,0.016071284017799788,0.015754545321193254,0.0022172096688815052,0.9997463473315387,0.9999950839812842,False,3972.248,24,4,0.000608496302672523,0.9999996297322497,0.9997524700256069,-2.001*x0*cos(1.0*x1*x2 + 6.282) + 2.0*x0,998785
5,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_III_15_14,(h/(2*pi))**2/(2*E_n*d**2),(0.001*x0**2*x2 - 0.007*x0**2 - 0.002*x0*x2**2 + 0.011*x0*x2 - 0.017*x0 - 0.001*x1**2 + 0.001*x1*x2 + 0.001*x1 + 0.001*x2**3 - 0.005*x2**2 + 0.006*x2)/(-0.01*x0**2 + 0.06*x0*x1 + 0.048*x0*x2 + 0.024*x0 + 0.003*x1**2 - 0.978*x1*x2 + 0.151*x1 - 0.118*x2**2),0.013077504590236488,0.013928065107010824,0.006799186207278425,0.9998234971368576,0.9999537710669187,True,39.013,30,16,0.018500756163371965,0.9996577220213835,0.9995015129886727,(-0.003*x0**2 + 0.005*x0*x2 - 0.02*x0 + 0.001*x1*x2 - 0.002*x2**2 + 0.008*x2)/(-0.018*x0**2 + 0.081*x0*x1 + 0.104*x0*x2 + 0.015*x0 + 0.005*x1**2 - 0.967*x1*x2 + 0.14*x1 - 0.165*x2**2),27132
6,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_III_15_27,2*pi*alpha/(n*d),-1.0*(-6.273*x0 - 0.012*x1 - 0.001*x2)/(x1*x2),0.015344606748386516,0.015118003083405742,0.0007620388170107425,0.9997564392524975,0.9999994192968413,False,3938.038,33,21,0.001008703412330833,0.9999989825174259,0.9997553187421113,(-6.272*x0 - 0.011*x1 + 0.001)/(-1.0*x1*x2 - 0.001*x2*sqrt(Abs((0.001*x1 - 0.002*x2)/(-0.002*x0**2 - 0.092*x0*x1 + 0.148*x0*x2 + 0.009*x0 + 0.171*x1**2 - 0.495*x1*x2 + 0.004*x1 + 0.009*x2**2 - 0.053*x2 + 0.832)))),998708
7,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_III_17_37,beta*(1+alpha*cos(theta)),-0.002*x0**3 - 0.001*x0**2*x1 - 0.001*x0**2*cos(0.001*x0 + 0.001*x1 + 0.995*x2 + 0.001) + 0.02*x0**2 + 0.003*x0*x1*x2 + 1.004*x0*x1*cos(0.001*x0 + 0.001*x1 + 0.995*x2 + 0.001) - 0.012*x0*x2**2 + 0.08*x0*x2 + 0.056*x0*cos(0.001*x0 + 0.001*x1 + 0.995*x2 + 0.001) + 0.856*x0 - 0.001*x1**2*x2 + 0.004*x1**2*cos(0.001*x0 + 0.001*x1 + 0.995*x2 + 0.001) - 0.002*x1**2 + 0.002*x1*x2**2 - 0.005*x1*x2*cos(0.001*x0 + 0.001*x1 + 0.995*x2 + 0.001) + 0.001*x1*cos(0.001*x0 + 0.001*x1 + 0.995*x2 + 0.001) + 0.001*x1 - 0.002*x2**2*cos(0.001*x0 + 0.001*x1 + 0.995*x2 + 0.001) + 0.001*x2 + 0.001*cos(0.001*x0 + 0.001*x1 + 0.995*x2 + 0.001),0.010617456050526808,0.010319617560362503,0.001740674406442443,0.999893326335952,0.9999969700526108,True,364.853,34,3,0.00014361954986196062,0.9999999793734249,0.9998944238116754,1.0*x0*x1*cos(1.0*x2) + 1.0*x0,179677
