,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,model,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,lambda_1_finetuning,seed,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
0,2,2,0,0,[1],[1],1,['sqrt'],3,1,ParFamTorch,20,0,0.0,0.0,bfgs,1,0.01,,BFGS,50,500,0.01,1,False,4,0,0,cpu,0.0001,1000,100000,True,10,0.01,1,feynman_III_10_19,mom*sqrt(Bx**2+By**2+Bz**2),1.813*x0*sqrt(Abs(0.304*x1**2 + 0.304*x2**2 + 0.304*x3**2)),8.991141195409129e-08,9.35850585366722e-08,9.311761255424023e-08,0.9999999999999915,0.9999999999999913,True,28.359,35,4,8.7136219294334e-08,0.9999999999999925,0.9999999999999925,1.813*x0*sqrt(Abs(0.304*x1**2 + 0.304*x2**2 + 0.304*x3**2)),36237
1,2,2,0,0,[1],[1],1,['sqrt'],3,1,ParFamTorch,20,0,0.0,0.0,bfgs,1,0.01,,BFGS,50,500,0.01,1,False,4,0,0,cpu,0.0001,1000,100000,True,10,0.01,1,feynman_III_12_43,n*(h/(2*pi)),0.159*x0*x1,8.353925010933604e-08,7.700146238156888e-08,7.710076340812841e-08,0.9999999999999942,0.999999999999994,True,1.948,6,1,7.72589435158801e-08,0.999999999999994,0.999999999999994,0.159*x0*x1,5763
2,2,2,0,0,[1],[1],1,['sqrt'],3,1,ParFamTorch,20,0,0.0,0.0,bfgs,1,0.01,,BFGS,50,500,0.01,1,False,4,0,0,cpu,0.0001,1000,100000,True,10,0.01,1,feynman_III_13_18,2*E_n*d**2*k/(h/(2*pi)),0.001*x0**2 + 6.111*x0*sqrt(Abs(-0.004*x0**2 + 3.011*x0*x1 + 0.806*x0*x2 + 0.001*x0 + 0.134*x1**2 + 4.444*x1*x2 + 0.001*x1 + 0.002*x2**2 + 0.001*x2 - 2.476*x3**2)) + 0.001*x1*x3 + 13.191*x1*sqrt(Abs(-0.004*x0**2 + 3.011*x0*x1 + 0.806*x0*x2 + 0.001*x0 + 0.134*x1**2 + 4.444*x1*x2 + 0.001*x1 + 0.002*x2**2 + 0.001*x2 - 2.476*x3**2)) + 2.287*x2*sqrt(Abs(-0.004*x0**2 + 3.011*x0*x1 + 0.806*x0*x2 + 0.001*x0 + 0.134*x1**2 + 4.444*x1*x2 + 0.001*x1 + 0.002*x2**2 + 0.001*x2 - 2.476*x3**2)),0.6361569213654231,0.6382337959766835,0.6228785784134829,0.599617983623633,0.6120222765535985,False,18.741,35,9,0.6229012866472486,0.6119939870932021,0.589019791348802,6.111*x0*sqrt(Abs(3.01*x0*x1 + 0.805*x0*x2 + 0.132*x1**2 + 4.444*x1*x2 - 2.478*x3**2)) + 13.191*x1*sqrt(Abs(3.01*x0*x1 + 0.805*x0*x2 + 0.132*x1**2 + 4.444*x1*x2 - 2.478*x3**2)) + 2.286*x2*sqrt(Abs(3.01*x0*x1 + 0.805*x0*x2 + 0.132*x1**2 + 4.444*x1*x2 - 2.478*x3**2)),26031
