,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,seed,model,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,lambda_1_finetuning,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
162,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12345,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,3.508820279130324e-07,4.160571630562508e-07,4.1692759653975155e-07,0.9999999999998285,0.9999999999998261,True,56.54,127.0,127.0,4.1692759653975155e-07,0.9999999999998261,0.9999999999998282,6.283*x0*x2*x3*x4/x1,6147
163,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12345,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,3.508820279130324e-07,4.160571630562508e-07,4.1692759653975155e-07,0.9999999999998285,0.9999999999998261,True,56.645,127.0,127.0,4.1692759653975155e-07,0.9999999999998261,0.9999999999998282,6.283*x0*x2*x3*x4/x1,6147
164,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12345,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,3.508820279130324e-07,4.160571630562508e-07,4.1692759653975155e-07,0.9999999999998285,0.9999999999998261,True,56.636,127.0,127.0,4.1692759653975155e-07,0.9999999999998261,0.9999999999998282,6.283*x0*x2*x3*x4/x1,6147
165,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),(-0.103*x0**3*x1 + 1.462*x0**3*x2 - 2.77*x0**3*x3 - 0.054*x0**3*x4 + 1.148*x0**3 - 2.303*x0**2*x1**2 - 5.012*x0**2*x1*x2 + 7.017*x0**2*x1*x3 + 1.077*x0**2*x1*x4 - 0.982*x0**2*x1 + 1.127*x0**2*x2**2 - 1.68*x0**2*x2*x3 - 1.884*x0**2*x2*x4 - 0.174*x0**2*x2 + 4.426*x0**2*x3**2 - 0.133*x0**2*x3*x4 - 3.844*x0**2*x3 + 1.626*x0**2*x4**2 + 2.043*x0**2*x4 + 1.938*x0**2 - 0.891*x0*x1**3 + 2.236*x0*x1**2*x2 - 3.567*x0*x1**2*x3 + 3.054*x0*x1**2*x4 + 2.725*x0*x1**2 + 3.296*x0*x1*x2**2 + 3.975*x0*x1*x2*x3 - 1.332*x0*x1*x2*x4 + 6.039*x0*x1*x2 - 5.565*x0*x1*x3**2 + 2.206*x0*x1*x3*x4 + 0.147*x0*x1*x3 - 1.401*x0*x1*x4**2 + 0.61*x0*x1*x4 - 1.804*x0*x1 - 1.641*x0*x2**3 - 1.975*x0*x2**2*x3 + 0.3*x0*x2**2*x4 + 0.046*x0*x2**2 + 1.574*x0*x2*x3**2 + 0.007*x0*x2*x3*x4 - 3.16*x0*x2*x3 + 0.027*x0*x2*x4**2 + 1.722*x0*x2*x4 - 4.539*x0*x2 - 1.865*x0*x3**3 + 1.329*x0*x3**2*x4 + 5.413*x0*x3**2 - 0.345*x0*x3*x4**2 - 6.494*x0*x3*x4 + 6.034*x0*x3 - 0.629*x0*x4**3 - 3.939*x0*x4**2 + 4.458*x0*x4 + 3.636*x0 - 0.474*x1**3*x2 - 1.339*x1**3*x3 + 1.443*x1**3*x4 + 5.087*x1**3 - 4.73*x1**2*x2**2 + 6.88*x1**2*x2*x3 - 1.616*x1**2*x2*x4 + 2.113*x1**2*x2 - 0.589*x1**2*x3**2 - 2.638*x1**2*x3*x4 - 4.76*x1**2*x3 - 0.199*x1**2*x4**2 - 8.395*x1**2*x4 + 0.606*x1**2 + 2.708*x1*x2**3 - 5.149*x1*x2**2*x3 + 1.873*x1*x2**2*x4 + 2.838*x1*x2**2 - 0.07*x1*x2*x3**2 + 0.757*x1*x2*x3*x4 + 0.229*x1*x2*x3 + 3.889*x1*x2*x4**2 + 0.713*x1*x2*x4 - 0.258*x1*x2 + 0.805*x1*x3**3 + 0.512*x1*x3**2*x4 + 2.311*x1*x3**2 + 2.367*x1*x3*x4**2 + 2.845*x1*x3*x4 - 0.495*x1*x3 - 1.299*x1*x4**3 - 7.195*x1*x4**2 - 2.955*x1*x4 + 3.772*x1 + 0.06*x2**3*x3 - 1.421*x2**3*x4 - 1.831*x2**3 + 3.678*x2**2*x3**2 + 0.487*x2**2*x3*x4 + 1.032*x2**2*x3 + 0.005*x2**2*x4**2 - 3.224*x2**2*x4 - 0.291*x2**2 - 2.841*x2*x3**3 + 1.06*x2*x3**2*x4 - 1.238*x2*x3**2 - 5.307*x2*x3*x4**2 - 0.145*x2*x3*x4 - 8.996*x2*x3 + 0.781*x2*x4**3 + 1.506*x2*x4**2 + 4.143*x2*x4 + 0.945*x2 + 3.046*x3**3*x4 - 1.977*x3**3 - 3.892*x3**2*x4**2 + 4.126*x3**2*x4 - 0.359*x3**2 + 2.867*x3*x4**3 + 1.283*x3*x4**2 + 5.546*x3*x4 + 4.765*x3 - 1.279*x4**3 + 5.294*x4**2 + 6.606*x4 + 0.39)/(0.081*x0 + 0.642*x1 - 0.578*x2 + 0.313*x3 - 0.141*x4 + 0.36),0.47620096956913394,47.706824380368154,14.102762639443483,-7212.555272727216,-197.8879140644825,False,5.105,127.0,125.0,0.06044030259130678,0.9963469698226712,0.99648801211312,(-0.002*x0**3*x1 - 0.132*x0**3*x2 - 0.199*x0**3*x3 - 0.256*x0**3*x4 - 0.001*x0**2*x1**2 - 0.002*x0**2*x1*x2 + 0.011*x0**2*x1*x4 + 0.001*x0**2*x2**2 + 0.315*x0**2*x2*x3 + 1.083*x0**2*x2*x4 + 0.012*x0**2*x3**2 + 0.594*x0**2*x3*x4 - 0.009*x0**2*x3 - 0.018*x0**2*x4**2 + 0.016*x0**2*x4 - 0.046*x0*x1**3 - 0.002*x0*x1**2*x3 - 0.003*x0*x1**2*x4 + 0.015*x0*x1*x2**2 + 0.373*x0*x1*x2*x3 + 0.312*x0*x1*x2*x4 + 0.006*x0*x1*x3**2 + 0.294*x0*x1*x3*x4 - 0.002*x0*x1*x3 + 0.009*x0*x1*x4 - 0.001*x0*x1 - 0.218*x0*x2**3 + 0.831*x0*x2**2*x3 + 0.325*x0*x2**2*x4 - 0.006*x0*x2**2 + 0.611*x0*x2*x3**2 + 0.3*x0*x2*x4**2 + 0.001*x0*x2 - 0.282*x0*x3**3 + 0.754*x0*x3**2*x4 - 0.003*x0*x3**2 + 0.367*x0*x3*x4**2 - 0.058*x0*x4**3 + 0.007*x0*x4**2 - 0.007*x0*x4 - 0.044*x1**3*x2 - 0.014*x1**3*x4 + 0.001*x1**3 - 0.005*x1**2*x2*x3 - 0.001*x1**2*x2*x4 - 0.02*x1**2*x3**2 - 0.001*x1**2*x3*x4 - 0.049*x1**2*x4 - 0.123*x1*x2**3 + 0.001*x1*x2**2*x3 + 0.016*x1*x2**2*x4 - 0.001*x1*x2**2 + 0.007*x1*x2*x3**2 + 0.247*x1*x2*x3*x4 - 0.003*x1*x2*x3 - 0.004*x1*x2*x4 - 0.001*x1*x2 - 0.026*x1*x3**3 - 0.003*x1*x3**2 - 0.031*x1*x4**3 + 0.003*x1*x4 - 0.12*x2**3*x3 - 0.069*x2**3*x4 + 0.412*x2**2*x3*x4 - 0.005*x2**2*x3 + 0.004*x2**2*x4 - 0.032*x2**2 - 0.132*x2*x3**3 + 0.339*x2*x3**2*x4 - 0.006*x2*x3**2 + 0.986*x2*x3*x4**2 - 0.145*x2*x4**3 + 0.002*x2*x4**2 - 0.008*x2*x4 - 0.07*x3**3*x4 - 0.267*x3*x4**3 + 0.001*x3*x4 - 0.002*x3 - 0.003*x4**2)/(-0.023*x0 + 0.999*x1 - 0.002*x2 - 0.017*x3 - 0.007*x4 + 0.025),1274
166,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),(-0.103*x0**3*x1 + 1.462*x0**3*x2 - 2.77*x0**3*x3 - 0.054*x0**3*x4 + 1.148*x0**3 - 2.303*x0**2*x1**2 - 5.012*x0**2*x1*x2 + 7.017*x0**2*x1*x3 + 1.077*x0**2*x1*x4 - 0.982*x0**2*x1 + 1.127*x0**2*x2**2 - 1.68*x0**2*x2*x3 - 1.884*x0**2*x2*x4 - 0.174*x0**2*x2 + 4.426*x0**2*x3**2 - 0.133*x0**2*x3*x4 - 3.844*x0**2*x3 + 1.626*x0**2*x4**2 + 2.043*x0**2*x4 + 1.938*x0**2 - 0.891*x0*x1**3 + 2.236*x0*x1**2*x2 - 3.567*x0*x1**2*x3 + 3.054*x0*x1**2*x4 + 2.725*x0*x1**2 + 3.296*x0*x1*x2**2 + 3.975*x0*x1*x2*x3 - 1.332*x0*x1*x2*x4 + 6.039*x0*x1*x2 - 5.565*x0*x1*x3**2 + 2.206*x0*x1*x3*x4 + 0.147*x0*x1*x3 - 1.401*x0*x1*x4**2 + 0.61*x0*x1*x4 - 1.804*x0*x1 - 1.641*x0*x2**3 - 1.975*x0*x2**2*x3 + 0.3*x0*x2**2*x4 + 0.046*x0*x2**2 + 1.574*x0*x2*x3**2 + 0.007*x0*x2*x3*x4 - 3.16*x0*x2*x3 + 0.027*x0*x2*x4**2 + 1.722*x0*x2*x4 - 4.539*x0*x2 - 1.865*x0*x3**3 + 1.329*x0*x3**2*x4 + 5.413*x0*x3**2 - 0.345*x0*x3*x4**2 - 6.494*x0*x3*x4 + 6.034*x0*x3 - 0.629*x0*x4**3 - 3.939*x0*x4**2 + 4.458*x0*x4 + 3.636*x0 - 0.474*x1**3*x2 - 1.339*x1**3*x3 + 1.443*x1**3*x4 + 5.087*x1**3 - 4.73*x1**2*x2**2 + 6.88*x1**2*x2*x3 - 1.616*x1**2*x2*x4 + 2.113*x1**2*x2 - 0.589*x1**2*x3**2 - 2.638*x1**2*x3*x4 - 4.76*x1**2*x3 - 0.199*x1**2*x4**2 - 8.395*x1**2*x4 + 0.606*x1**2 + 2.708*x1*x2**3 - 5.149*x1*x2**2*x3 + 1.873*x1*x2**2*x4 + 2.838*x1*x2**2 - 0.07*x1*x2*x3**2 + 0.757*x1*x2*x3*x4 + 0.229*x1*x2*x3 + 3.889*x1*x2*x4**2 + 0.713*x1*x2*x4 - 0.258*x1*x2 + 0.805*x1*x3**3 + 0.512*x1*x3**2*x4 + 2.311*x1*x3**2 + 2.367*x1*x3*x4**2 + 2.845*x1*x3*x4 - 0.495*x1*x3 - 1.299*x1*x4**3 - 7.195*x1*x4**2 - 2.955*x1*x4 + 3.772*x1 + 0.06*x2**3*x3 - 1.421*x2**3*x4 - 1.831*x2**3 + 3.678*x2**2*x3**2 + 0.487*x2**2*x3*x4 + 1.032*x2**2*x3 + 0.005*x2**2*x4**2 - 3.224*x2**2*x4 - 0.291*x2**2 - 2.841*x2*x3**3 + 1.06*x2*x3**2*x4 - 1.238*x2*x3**2 - 5.307*x2*x3*x4**2 - 0.145*x2*x3*x4 - 8.996*x2*x3 + 0.781*x2*x4**3 + 1.506*x2*x4**2 + 4.143*x2*x4 + 0.945*x2 + 3.046*x3**3*x4 - 1.977*x3**3 - 3.892*x3**2*x4**2 + 4.126*x3**2*x4 - 0.359*x3**2 + 2.867*x3*x4**3 + 1.283*x3*x4**2 + 5.546*x3*x4 + 4.765*x3 - 1.279*x4**3 + 5.294*x4**2 + 6.606*x4 + 0.39)/(0.081*x0 + 0.642*x1 - 0.578*x2 + 0.313*x3 - 0.141*x4 + 0.36),0.47620096956913394,47.706824380368154,14.102762639443483,-7212.555272727216,-197.8879140644825,False,18.291,127.0,125.0,0.06044030259130678,0.9963469698226712,0.99648801211312,(-0.002*x0**3*x1 - 0.132*x0**3*x2 - 0.199*x0**3*x3 - 0.256*x0**3*x4 - 0.001*x0**2*x1**2 - 0.002*x0**2*x1*x2 + 0.011*x0**2*x1*x4 + 0.001*x0**2*x2**2 + 0.315*x0**2*x2*x3 + 1.083*x0**2*x2*x4 + 0.012*x0**2*x3**2 + 0.594*x0**2*x3*x4 - 0.009*x0**2*x3 - 0.018*x0**2*x4**2 + 0.016*x0**2*x4 - 0.046*x0*x1**3 - 0.002*x0*x1**2*x3 - 0.003*x0*x1**2*x4 + 0.015*x0*x1*x2**2 + 0.373*x0*x1*x2*x3 + 0.312*x0*x1*x2*x4 + 0.006*x0*x1*x3**2 + 0.294*x0*x1*x3*x4 - 0.002*x0*x1*x3 + 0.009*x0*x1*x4 - 0.001*x0*x1 - 0.218*x0*x2**3 + 0.831*x0*x2**2*x3 + 0.325*x0*x2**2*x4 - 0.006*x0*x2**2 + 0.611*x0*x2*x3**2 + 0.3*x0*x2*x4**2 + 0.001*x0*x2 - 0.282*x0*x3**3 + 0.754*x0*x3**2*x4 - 0.003*x0*x3**2 + 0.367*x0*x3*x4**2 - 0.058*x0*x4**3 + 0.007*x0*x4**2 - 0.007*x0*x4 - 0.044*x1**3*x2 - 0.014*x1**3*x4 + 0.001*x1**3 - 0.005*x1**2*x2*x3 - 0.001*x1**2*x2*x4 - 0.02*x1**2*x3**2 - 0.001*x1**2*x3*x4 - 0.049*x1**2*x4 - 0.123*x1*x2**3 + 0.001*x1*x2**2*x3 + 0.016*x1*x2**2*x4 - 0.001*x1*x2**2 + 0.007*x1*x2*x3**2 + 0.247*x1*x2*x3*x4 - 0.003*x1*x2*x3 - 0.004*x1*x2*x4 - 0.001*x1*x2 - 0.026*x1*x3**3 - 0.003*x1*x3**2 - 0.031*x1*x4**3 + 0.003*x1*x4 - 0.12*x2**3*x3 - 0.069*x2**3*x4 + 0.412*x2**2*x3*x4 - 0.005*x2**2*x3 + 0.004*x2**2*x4 - 0.032*x2**2 - 0.132*x2*x3**3 + 0.339*x2*x3**2*x4 - 0.006*x2*x3**2 + 0.986*x2*x3*x4**2 - 0.145*x2*x4**3 + 0.002*x2*x4**2 - 0.008*x2*x4 - 0.07*x3**3*x4 - 0.267*x3*x4**3 + 0.001*x3*x4 - 0.002*x3 - 0.003*x4**2)/(-0.023*x0 + 0.999*x1 - 0.002*x2 - 0.017*x3 - 0.007*x4 + 0.025),2534
167,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),1.0*(0.002*x0*x2**2 + 6.283*x0*x2*x3*x4 + 0.002*x1**3 + 0.002*x1**2*x2 + 0.001*x1*x2**2 + 0.001*x1*x2*x3 - 0.018*x1*x2 + 0.004*x3**2*x4 - 0.002*x3*x4**2)/x1,1.280769976784265e-05,1.3863153038539107e-05,1.3910851867515727e-05,0.9999999998077643,0.9999999998064882,True,30.326,127.0,127.0,1.3910851867515727e-05,0.9999999998064882,0.9999999997991165,1.0*(0.002*x0*x2**2 + 6.283*x0*x2*x3*x4 + 0.002*x1**3 + 0.002*x1**2*x2 + 0.001*x1*x2**2 + 0.001*x1*x2*x3 - 0.018*x1*x2 + 0.004*x3**2*x4 - 0.002*x3*x4**2)/x1,3647
168,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),1.0*(0.002*x0*x2**2 + 6.283*x0*x2*x3*x4 + 0.002*x1**3 + 0.002*x1**2*x2 + 0.001*x1*x2**2 + 0.001*x1*x2*x3 - 0.018*x1*x2 + 0.004*x3**2*x4 - 0.002*x3*x4**2)/x1,1.280769976784265e-05,1.3863153038539107e-05,1.3910851867515727e-05,0.9999999998077643,0.9999999998064882,True,30.275,127.0,127.0,1.3910851867515727e-05,0.9999999998064882,0.9999999997991165,1.0*(0.002*x0*x2**2 + 6.283*x0*x2*x3*x4 + 0.002*x1**3 + 0.002*x1**2*x2 + 0.001*x1*x2**2 + 0.001*x1*x2*x3 - 0.018*x1*x2 + 0.004*x3**2*x4 - 0.002*x3*x4**2)/x1,3647
169,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),1.0*(0.002*x0*x2**2 + 6.283*x0*x2*x3*x4 + 0.002*x1**3 + 0.002*x1**2*x2 + 0.001*x1*x2**2 + 0.001*x1*x2*x3 - 0.018*x1*x2 + 0.004*x3**2*x4 - 0.002*x3*x4**2)/x1,1.280769976784265e-05,1.3863153038539107e-05,1.3910851867515727e-05,0.9999999998077643,0.9999999998064882,True,30.436,127.0,127.0,1.3910851867515727e-05,0.9999999998064882,0.9999999997991165,1.0*(0.002*x0*x2**2 + 6.283*x0*x2*x3*x4 + 0.002*x1**3 + 0.002*x1**2*x2 + 0.001*x1*x2**2 + 0.001*x1*x2*x3 - 0.018*x1*x2 + 0.004*x3**2*x4 - 0.002*x3*x4**2)/x1,3647
170,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234567,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),1.0*(0.001*x0**2*x1*x2 + 0.001*x0**2*x1*x3 - 0.001*x0**2*x1*x4 - 0.002*x0**2*x1 + 0.001*x0**2*x2**2 - 0.003*x0**2*x2*x3 + 0.001*x0**2*x2*x4 - 0.001*x0**2*x2 + 0.001*x0**2*x3**2 + 0.001*x0**2*x3*x4 - 0.002*x0**2*x3 - 0.003*x0**2*x4 - 0.001*x0*x1**3 + 0.001*x0*x1**2*x3 + 0.001*x0*x1**2 - 0.001*x0*x1*x2**2 - 0.001*x0*x1*x2*x3 - 0.003*x0*x1*x3*x4 + 0.003*x0*x1*x4**2 - 0.001*x0*x1 - 0.001*x0*x2**3 + 0.002*x0*x2**2*x3 - 0.001*x0*x2**2*x4 + 0.002*x0*x2**2 - 0.001*x0*x2*x3**2 + 6.287*x0*x2*x3*x4 - 0.001*x0*x2*x4**2 - 0.001*x0*x3**2*x4 + 0.004*x0*x3**2 - 0.001*x0*x3*x4**2 + 0.002*x0*x3*x4 - 0.001*x0*x3 + 0.001*x0*x4**2 + 0.003*x0 + 0.002*x1**3*x4 + 0.001*x1**3 + 0.001*x1**2*x2*x4 - 0.003*x1**2*x2 - 0.003*x1**2*x3 - 0.002*x1**2*x4**2 - 0.006*x1**2*x4 + 0.001*x1**2 - 0.002*x1*x2**2*x3 + 0.001*x1*x2*x3**2 - 0.001*x1*x2*x3*x4 + 0.015*x1*x2*x3 + 0.001*x1*x2*x4 + 0.001*x1*x2 - 0.001*x1*x3**3 + 0.003*x1*x3**2*x4 - 0.001*x1*x3**2 + 0.003*x1*x3*x4**2 - 0.019*x1*x3*x4 - 0.011*x1*x4**2 + 0.058*x1*x4 - 0.001*x2**3*x3 + 0.002*x2**3*x4 + 0.001*x2**2*x3*x4 - 0.002*x2**2*x4**2 + 0.001*x2**2*x4 + 0.001*x2**2 + 0.004*x2*x3**2 - 0.02*x2*x3*x4 - 0.004*x2*x3 + 0.004*x2*x4**3 - 0.018*x2*x4**2 + 0.001*x2*x4 + 0.001*x2 - 0.002*x3**3 - 0.002*x3**2*x4 + 0.003*x3**2 - 0.004*x3*x4**3 + 0.024*x3*x4**2 + 0.001*x4**3 + 0.001*x4 - 0.002)/x1,8.229478485873693e-05,8.786465578297706e-05,8.629084280680555e-05,0.999999992330292,0.9999999925538905,True,4.747,127.0,113.0,4.904091184224421e-05,0.9999999975949889,0.9999999977431564,1.0*(0.001*x0**2*x2*x4 + 0.001*x0*x1*x3*x4 + 6.28*x0*x2*x3*x4 - 0.001*x0*x3**2 - 0.001*x1**2*x4)/x1,1066
171,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234567,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),1.0*(0.001*x0**2*x1*x2 + 0.001*x0**2*x1*x3 - 0.001*x0**2*x1*x4 - 0.002*x0**2*x1 + 0.001*x0**2*x2**2 - 0.003*x0**2*x2*x3 + 0.001*x0**2*x2*x4 - 0.001*x0**2*x2 + 0.001*x0**2*x3**2 + 0.001*x0**2*x3*x4 - 0.002*x0**2*x3 - 0.003*x0**2*x4 - 0.001*x0*x1**3 + 0.001*x0*x1**2*x3 + 0.001*x0*x1**2 - 0.001*x0*x1*x2**2 - 0.001*x0*x1*x2*x3 - 0.003*x0*x1*x3*x4 + 0.003*x0*x1*x4**2 - 0.001*x0*x1 - 0.001*x0*x2**3 + 0.002*x0*x2**2*x3 - 0.001*x0*x2**2*x4 + 0.002*x0*x2**2 - 0.001*x0*x2*x3**2 + 6.287*x0*x2*x3*x4 - 0.001*x0*x2*x4**2 - 0.001*x0*x3**2*x4 + 0.004*x0*x3**2 - 0.001*x0*x3*x4**2 + 0.002*x0*x3*x4 - 0.001*x0*x3 + 0.001*x0*x4**2 + 0.003*x0 + 0.002*x1**3*x4 + 0.001*x1**3 + 0.001*x1**2*x2*x4 - 0.003*x1**2*x2 - 0.003*x1**2*x3 - 0.002*x1**2*x4**2 - 0.006*x1**2*x4 + 0.001*x1**2 - 0.002*x1*x2**2*x3 + 0.001*x1*x2*x3**2 - 0.001*x1*x2*x3*x4 + 0.015*x1*x2*x3 + 0.001*x1*x2*x4 + 0.001*x1*x2 - 0.001*x1*x3**3 + 0.003*x1*x3**2*x4 - 0.001*x1*x3**2 + 0.003*x1*x3*x4**2 - 0.019*x1*x3*x4 - 0.011*x1*x4**2 + 0.058*x1*x4 - 0.001*x2**3*x3 + 0.002*x2**3*x4 + 0.001*x2**2*x3*x4 - 0.002*x2**2*x4**2 + 0.001*x2**2*x4 + 0.001*x2**2 + 0.004*x2*x3**2 - 0.02*x2*x3*x4 - 0.004*x2*x3 + 0.004*x2*x4**3 - 0.018*x2*x4**2 + 0.001*x2*x4 + 0.001*x2 - 0.002*x3**3 - 0.002*x3**2*x4 + 0.003*x3**2 - 0.004*x3*x4**3 + 0.024*x3*x4**2 + 0.001*x4**3 + 0.001*x4 - 0.002)/x1,8.229478485873693e-05,8.786465578297706e-05,8.629084280680555e-05,0.999999992330292,0.9999999925538905,True,17.954,127.0,113.0,4.904091184224421e-05,0.9999999975949889,0.9999999977431564,1.0*(0.001*x0**2*x2*x4 + 0.001*x0*x1*x3*x4 + 6.28*x0*x2*x3*x4 - 0.001*x0*x3**2 - 0.001*x1**2*x4)/x1,2335
172,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234567,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),1.0*(0.001*x0**2*x1*x2 + 0.001*x0**2*x1*x3 - 0.001*x0**2*x1*x4 - 0.002*x0**2*x1 + 0.001*x0**2*x2**2 - 0.003*x0**2*x2*x3 + 0.001*x0**2*x2*x4 - 0.001*x0**2*x2 + 0.001*x0**2*x3**2 + 0.001*x0**2*x3*x4 - 0.002*x0**2*x3 - 0.003*x0**2*x4 - 0.001*x0*x1**3 + 0.001*x0*x1**2*x3 + 0.001*x0*x1**2 - 0.001*x0*x1*x2**2 - 0.001*x0*x1*x2*x3 - 0.003*x0*x1*x3*x4 + 0.003*x0*x1*x4**2 - 0.001*x0*x1 - 0.001*x0*x2**3 + 0.002*x0*x2**2*x3 - 0.001*x0*x2**2*x4 + 0.002*x0*x2**2 - 0.001*x0*x2*x3**2 + 6.287*x0*x2*x3*x4 - 0.001*x0*x2*x4**2 - 0.001*x0*x3**2*x4 + 0.004*x0*x3**2 - 0.001*x0*x3*x4**2 + 0.002*x0*x3*x4 - 0.001*x0*x3 + 0.001*x0*x4**2 + 0.003*x0 + 0.002*x1**3*x4 + 0.001*x1**3 + 0.001*x1**2*x2*x4 - 0.003*x1**2*x2 - 0.003*x1**2*x3 - 0.002*x1**2*x4**2 - 0.006*x1**2*x4 + 0.001*x1**2 - 0.002*x1*x2**2*x3 + 0.001*x1*x2*x3**2 - 0.001*x1*x2*x3*x4 + 0.015*x1*x2*x3 + 0.001*x1*x2*x4 + 0.001*x1*x2 - 0.001*x1*x3**3 + 0.003*x1*x3**2*x4 - 0.001*x1*x3**2 + 0.003*x1*x3*x4**2 - 0.019*x1*x3*x4 - 0.011*x1*x4**2 + 0.058*x1*x4 - 0.001*x2**3*x3 + 0.002*x2**3*x4 + 0.001*x2**2*x3*x4 - 0.002*x2**2*x4**2 + 0.001*x2**2*x4 + 0.001*x2**2 + 0.004*x2*x3**2 - 0.02*x2*x3*x4 - 0.004*x2*x3 + 0.004*x2*x4**3 - 0.018*x2*x4**2 + 0.001*x2*x4 + 0.001*x2 - 0.002*x3**3 - 0.002*x3**2*x4 + 0.003*x3**2 - 0.004*x3*x4**3 + 0.024*x3*x4**2 + 0.001*x4**3 + 0.001*x4 - 0.002)/x1,8.229478485873693e-05,8.786465578297706e-05,8.629084280680555e-05,0.999999992330292,0.9999999925538905,True,55.733,127.0,113.0,4.904091184224421e-05,0.9999999975949889,0.9999999977431564,1.0*(0.001*x0**2*x2*x4 + 0.001*x0*x1*x3*x4 + 6.28*x0*x2*x3*x4 - 0.001*x0*x3**2 - 0.001*x1**2*x4)/x1,5919
