,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
0,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_37_1,mom*(1+chi)*B,0.003*x0**2*x1 + 1.003*x0*x1*x2 + 0.974*x0*x1 - 0.001*x0*x2**2 - 0.002*x1**2*x2 + 0.013*x1**2,0.01788260126084674,0.018404298233512344,0.0012916612882658506,0.999674723194926,0.9999983316111164,False,4036.715,34,2,0.00018569449090194328,0.9999999655175561,0.9996705926352843,1.0*x0*x1*x2 + 1.001*x0*x1,996215
1,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_38_14,Y/(2*(1+sigma)),0.268*sqrt(Abs(0.69*x0**2 + 0.001*x1**2 - 0.005*x1))/(-0.496*x0 + 0.446*x1 + 0.596*sqrt(Abs(0.69*x0**2 + 0.001*x1**2 - 0.005*x1)) + 0.448),0.02115009675648918,0.022141032463976338,0.0008931068541176484,0.9995321395667032,0.9999992023601472,False,3151.695,13,6,0.000676890101543383,0.9999995418197904,0.9995223935635426,0.222778778163451*sqrt(Abs(x0**2))/(-0.496*x0 + 0.446*x1 + 0.49543340218439*sqrt(Abs(x0**2)) + 0.448),998539
2,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_38_3,Y*A*x/d,(0.002*x0**2*x1 - 0.002*x0**2*x3 + 0.004*x0**2 - 0.001*x0*x1*x2 - 1.007*x0*x1*x3 - 0.001*x0*x2**2 + 0.005*x0*x2*x3 + 0.001*x0*x3**2 + 0.001*x1**3 + 0.001*x1**2*x3 + 0.001*x1*x2*x3 - 0.001*x2*x3**2)/(-1.0*x2 - 0.001*x3),0.014522385551458327,0.014732604575650298,0.0015112599557959214,0.9997784284940209,0.999997716093346,True,19.764,40,2,0.0003113683404319981,0.9999999030497566,0.9997820602099572,1.0*x0*x1*x3/x2,12486
3,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_3_24,Pwr/(4*pi*r**2),(0.001*x0**2 - 0.002*x0*x1**2 + 0.02*x0*x1 - 0.066*x0 + 0.001*x1**3 - 0.011*x1**2 + 0.03*x1 - 0.022)/(0.014*x0 - 0.943*x1 + 0.333),0.013720769276286203,0.014319394068418272,0.005541452589134671,0.9997897134982986,0.9999692923032024,True,13.45,13,8,0.02015290782662393,0.9995938603061316,0.9993939008758537,(0.007*x0*x1 - 0.042*x0 - 0.004*x1**2 + 0.024*x1 - 0.028)/(0.01*x0 - 0.913*x1 + 0.407),10288
4,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_4_23,q/(4*pi*epsilon*r),(0.079*x0 + 0.001)/(0.001*x0**2 - 0.001*x0*x1 + 0.002*x0*x2 - 0.006*x0 + 0.002*x1**2 + 1.0*x1*x2 - 0.002*x1 - 0.001*x2**2 - 0.004*x2 + 0.018),0.01666613156733526,0.01509810772708751,0.0012853691947870545,0.9997691393676598,0.9999983478260331,True,29.826,14,2,0.00015866856551109335,0.9999999748242863,0.9997772211817774,0.08*x0/(x1*x2),19878
5,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_6_11,1/(4*pi*epsilon)*p_d*cos(theta)/r**2,(-0.003*x0**2*x2 + 0.002*x0**2 + 0.016*x0*x2 - 0.001*x0*x3 - 0.021*x0 - 0.001*x1**3 + 0.004*x1**2*x2 - 0.002*x1**2 + 0.004*x1*x2**2 + 0.004*x1*x2*x3 - 0.061*x1*x2 - 0.005*x1*x3 + 0.076*x1 + 0.008*x2**3 - 0.003*x2**2*x3 - 0.042*x2**2 - 0.006*x2*x3**2 + 0.044*x2*x3 + 0.003*x2 + 0.008*x3**2 - 0.062*x3 + 0.07)/(-0.009*x0**2 - 0.085*x0*x1 + 0.02*x0*x2 + 0.852*x0*x3 - 0.168*x0 + 0.049*x1**2 - 0.018*x1*x2 - 0.201*x1*x3 - 0.015*x1 + 0.068*x2**2 + 0.042*x2*x3 - 0.282*x2 + 0.154*x3**2 + 0.213*x3 + 0.2),0.012316039009787725,0.014278832166387416,0.00885059049893881,0.9998001272194906,0.99992166704782,True,56.071,50,23,0.034806849102339846,0.9987884832555669,0.998705319697009,(-0.007*x1*x2 + 0.011*x1 - 0.002*x3 + 0.002)/(0.001*x0*x1 + 0.029*x0*x2 + 0.279*x0*x3 - 0.261*x0 - 0.003*x1**2 - 0.003*x1*x2 + 0.009*x1*x3 + 0.012*x1 + 0.039*x2**2 + 0.081*x2*x3 - 0.258*x2 + 0.129*x3**2 - 0.588*x3 + 0.645),32292
6,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_6_15a,p_d/(4*pi*epsilon)*3*z/r**5*sqrt(x**2+y**2),-0.004*x0*exp((0.045*x0**2 + 0.054*x0*x1 - 0.803*x0*x2 + 0.037*x0*x3 + 0.009*x0*x4 + 0.003*x0*x5 + 0.361*x0 - 0.139*x1**2 + 0.041*x1*x2 + 0.055*x1*x3 + 0.047*x1*x4 - 0.036*x1*x5 + 0.834*x1 - 0.435*x2**2 - 0.056*x2*x3 - 0.05*x2*x4 - 0.019*x2*x5 - 0.001*x2 + 0.002*x3**2 - 0.129*x3*x4 - 0.019*x3*x5 + 0.514*x3 - 0.002*x4**2 - 0.042*x4*x5 + 0.62*x4 + 0.023*x5**2)/(-0.008*x0**2 + 0.002*x0*x1 + 0.052*x0*x2 + 0.015*x0*x3 + 0.001*x0*x4 - 0.007*x0*x5 + 0.106*x0 - 0.028*x1**2 - 0.022*x1*x2 + 0.009*x1*x3 + 0.007*x1*x4 - 0.008*x1*x5 + 0.172*x1 - 0.014*x2**2 + 0.014*x2*x3 - 0.002*x2*x4 - 0.092*x2*x5 + 0.722*x2 - 0.004*x3**2 - 0.022*x3*x4 - 0.005*x3*x5 + 0.069*x3 - 0.005*x4**2 - 0.014*x4*x5 + 0.131*x4 + 0.009*x5**2 + 0.075*x5 - 0.629)) + 0.003*x1*exp((0.045*x0**2 + 0.054*x0*x1 - 0.803*x0*x2 + 0.037*x0*x3 + 0.009*x0*x4 + 0.003*x0*x5 + 0.361*x0 - 0.139*x1**2 + 0.041*x1*x2 + 0.055*x1*x3 + 0.047*x1*x4 - 0.036*x1*x5 + 0.834*x1 - 0.435*x2**2 - 0.056*x2*x3 - 0.05*x2*x4 - 0.019*x2*x5 - 0.001*x2 + 0.002*x3**2 - 0.129*x3*x4 - 0.019*x3*x5 + 0.514*x3 - 0.002*x4**2 - 0.042*x4*x5 + 0.62*x4 + 0.023*x5**2)/(-0.008*x0**2 + 0.002*x0*x1 + 0.052*x0*x2 + 0.015*x0*x3 + 0.001*x0*x4 - 0.007*x0*x5 + 0.106*x0 - 0.028*x1**2 - 0.022*x1*x2 + 0.009*x1*x3 + 0.007*x1*x4 - 0.008*x1*x5 + 0.172*x1 - 0.014*x2**2 + 0.014*x2*x3 - 0.002*x2*x4 - 0.092*x2*x5 + 0.722*x2 - 0.004*x3**2 - 0.022*x3*x4 - 0.005*x3*x5 + 0.069*x3 - 0.005*x4**2 - 0.014*x4*x5 + 0.131*x4 + 0.009*x5**2 + 0.075*x5 - 0.629)) - 0.027*x2*exp((0.045*x0**2 + 0.054*x0*x1 - 0.803*x0*x2 + 0.037*x0*x3 + 0.009*x0*x4 + 0.003*x0*x5 + 0.361*x0 - 0.139*x1**2 + 0.041*x1*x2 + 0.055*x1*x3 + 0.047*x1*x4 - 0.036*x1*x5 + 0.834*x1 - 0.435*x2**2 - 0.056*x2*x3 - 0.05*x2*x4 - 0.019*x2*x5 - 0.001*x2 + 0.002*x3**2 - 0.129*x3*x4 - 0.019*x3*x5 + 0.514*x3 - 0.002*x4**2 - 0.042*x4*x5 + 0.62*x4 + 0.023*x5**2)/(-0.008*x0**2 + 0.002*x0*x1 + 0.052*x0*x2 + 0.015*x0*x3 + 0.001*x0*x4 - 0.007*x0*x5 + 0.106*x0 - 0.028*x1**2 - 0.022*x1*x2 + 0.009*x1*x3 + 0.007*x1*x4 - 0.008*x1*x5 + 0.172*x1 - 0.014*x2**2 + 0.014*x2*x3 - 0.002*x2*x4 - 0.092*x2*x5 + 0.722*x2 - 0.004*x3**2 - 0.022*x3*x4 - 0.005*x3*x5 + 0.069*x3 - 0.005*x4**2 - 0.014*x4*x5 + 0.131*x4 + 0.009*x5**2 + 0.075*x5 - 0.629)) + 0.056*x5*exp((0.045*x0**2 + 0.054*x0*x1 - 0.803*x0*x2 + 0.037*x0*x3 + 0.009*x0*x4 + 0.003*x0*x5 + 0.361*x0 - 0.139*x1**2 + 0.041*x1*x2 + 0.055*x1*x3 + 0.047*x1*x4 - 0.036*x1*x5 + 0.834*x1 - 0.435*x2**2 - 0.056*x2*x3 - 0.05*x2*x4 - 0.019*x2*x5 - 0.001*x2 + 0.002*x3**2 - 0.129*x3*x4 - 0.019*x3*x5 + 0.514*x3 - 0.002*x4**2 - 0.042*x4*x5 + 0.62*x4 + 0.023*x5**2)/(-0.008*x0**2 + 0.002*x0*x1 + 0.052*x0*x2 + 0.015*x0*x3 + 0.001*x0*x4 - 0.007*x0*x5 + 0.106*x0 - 0.028*x1**2 - 0.022*x1*x2 + 0.009*x1*x3 + 0.007*x1*x4 - 0.008*x1*x5 + 0.172*x1 - 0.014*x2**2 + 0.014*x2*x3 - 0.002*x2*x4 - 0.092*x2*x5 + 0.722*x2 - 0.004*x3**2 - 0.022*x3*x4 - 0.005*x3*x5 + 0.069*x3 - 0.005*x4**2 - 0.014*x4*x5 + 0.131*x4 + 0.009*x5**2 + 0.075*x5 - 0.629)) + 0.031*exp((0.045*x0**2 + 0.054*x0*x1 - 0.803*x0*x2 + 0.037*x0*x3 + 0.009*x0*x4 + 0.003*x0*x5 + 0.361*x0 - 0.139*x1**2 + 0.041*x1*x2 + 0.055*x1*x3 + 0.047*x1*x4 - 0.036*x1*x5 + 0.834*x1 - 0.435*x2**2 - 0.056*x2*x3 - 0.05*x2*x4 - 0.019*x2*x5 - 0.001*x2 + 0.002*x3**2 - 0.129*x3*x4 - 0.019*x3*x5 + 0.514*x3 - 0.002*x4**2 - 0.042*x4*x5 + 0.62*x4 + 0.023*x5**2)/(-0.008*x0**2 + 0.002*x0*x1 + 0.052*x0*x2 + 0.015*x0*x3 + 0.001*x0*x4 - 0.007*x0*x5 + 0.106*x0 - 0.028*x1**2 - 0.022*x1*x2 + 0.009*x1*x3 + 0.007*x1*x4 - 0.008*x1*x5 + 0.172*x1 - 0.014*x2**2 + 0.014*x2*x3 - 0.002*x2*x4 - 0.092*x2*x5 + 0.722*x2 - 0.004*x3**2 - 0.022*x3*x4 - 0.005*x3*x5 + 0.069*x3 - 0.005*x4**2 - 0.014*x4*x5 + 0.131*x4 + 0.009*x5**2 + 0.075*x5 - 0.629)),0.013479003558797796,0.016804202301703597,0.013700440167209844,0.9996876746219464,0.9998122979392247,False,4880.017,63,31,0.012904779691855151,0.9998334666611047,0.999704378372224,0.035*x5*exp((0.107*x0**2 + 0.108*x0*x1 - 1.723*x0*x2 + 0.048*x0*x3 + 1.028*x0 - 0.33*x1**2 + 0.176*x1*x2 + 0.043*x1*x3 + 0.064*x1*x4 + 1.897*x1 - 1.043*x2**2 + 0.075*x2*x3 - 0.187*x2*x4 + 0.007*x2*x5 - 0.295*x3*x4 + 0.905*x3 + 1.404*x4)/(0.12*x0*x2 + 0.193*x0 - 0.061*x1**2 + 0.022*x1*x2 + 0.325*x1 + 0.019*x2*x3 + 0.024*x2*x5 + 0.696*x2 - 0.043*x3*x4 + 0.116*x3 + 0.2*x4 - 0.025*x5 - 0.545)),509806
7,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_6_15b,p_d/(4*pi*epsilon)*3*cos(theta)*sin(theta)/r**3,(0.004*x0**3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.003*x0**2*x1*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.004*x0**2*x3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.034*x0**2*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.003*x0*x1*x3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.026*x0*x1*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.002*x0*x3**2*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.026*x0*x3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.089*x0*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.001*x1**3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.001*x1**2*x3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.001*x1*x2*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.005*x1*x3**2*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.038*x1*x3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.089*x1*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.001*x2**2*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.002*x2*x3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.006*x2*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.005*x3**3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.036*x3**2*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.094*x3*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) - 0.111*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863))/(-0.09*x0 + 0.029*x1 + 0.008*x2 - 0.848*x3 + 0.007*cos(0.001*x0 + 0.001*x1 + 2.005*x2 - 7.863) + 0.521),0.014375102418288668,0.016149606014386742,0.012011240895276182,0.9997539411024406,0.9998557300921557,False,4865.536,46,14,0.03620751637573505,0.9986890157579009,0.9985571193286826,(-0.005*x0**2*cos(2.0*x2 - 7.856) + 0.005*x0*x1*cos(2.0*x2 - 7.856) - 0.003*x0*x3*cos(2.0*x2 - 7.856) + 0.025*x0*cos(2.0*x2 - 7.856) + 0.01*x1*x3*cos(2.0*x2 - 7.856) - 0.039*x1*cos(2.0*x2 - 7.856) - 0.008*x3**2*cos(2.0*x2 - 7.856) + 0.034*x3*cos(2.0*x2 - 7.856) - 0.05*cos(2.0*x2 - 7.856))/(-0.104*x0 - 0.762*x3 + 0.64),850128
8,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_8_31,epsilon*Ef**2/2,0.499*x0*x1**2 + 0.001*x1**2,0.015636481607629784,0.015654569109029952,0.00041300531514004913,0.9997525362815741,0.9999998294266097,False,3180.91,26,3,0.00025213208952785986,0.9999999364294094,0.9997504341157784,0.5*x0*x1**2,999355
9,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_II_8_7,3/5*q**2/(4*pi*epsilon*d),(0.049*x0**2 - 0.001*x0*x1 + 0.001*x0*x2 - 0.005*x0 + 0.004)/(0.002*x0**2 + 0.005*x0*x1 + 0.005*x0*x2 - 0.02*x0 - 0.003*x1**2 + 0.998*x1*x2 - 0.013*x1 + 0.006*x2**2 - 0.03*x2 + 0.055),0.013529273188301879,0.013831824928853105,0.0017679757200262526,0.9998219748837326,0.9999968742618534,True,34.266,20,2,4.2372882780000975e-05,0.9999999982045388,0.9998288184207212,0.048*x0**2/(x1*x2),22728
