,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
0,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_34_1,omega_0/(1-v/c),(-0.705*x0*x2 - 0.001*x0 - 0.001*x1**2 - 0.004*x2**2 + 0.001*cos(0.001*x1 + 0.001))/(-0.706*x0 + 0.708*x1 - 0.002*x2 - 0.007*cos(0.001*x1 + 0.001) + 0.005),0.02595286295986163,0.025027151205088267,0.0013124986944306266,0.9993519151261281,0.9999982773471772,False,4520.412,29,3,0.0001861708614729988,0.9999999653404104,0.9993587411737684,-0.707*x0*x2/(-0.707*x0 + 0.707*x1),997708
1,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_34_14,(1+v/c)/sqrt(1-v**2/c**2)*omega_0,1.367*x2*sqrt(Abs((0.041*x0**2 + 0.009*x0*x2 - 0.007*x1*x2)/(0.006*x0 - 0.077*x1 + 0.022*x2 + 0.997)))/(0.078*x0 - 0.236*x1 - 0.001*x2 + 0.968*sqrt(Abs((0.041*x0**2 + 0.009*x0*x2 - 0.007*x1*x2)/(0.006*x0 - 0.077*x1 + 0.022*x2 + 0.997))) + 0.006),0.025067366404363932,0.02643174003215512,0.002395746555388576,0.9992924377897153,0.9999942603984423,False,4469.483,23,11,0.001275655476123311,0.9999983727031062,0.9992963319474797,1.361*x2*sqrt(Abs((0.037*x0**2 + 0.031*x0*x1 - 0.03*x1**2)/(0.005*x0 - 0.038*x1 + 0.003*x2 + 0.999)))/(0.075*x0 - 0.229*x1 + 0.971*sqrt(Abs((0.037*x0**2 + 0.031*x0*x1 - 0.03*x1**2)/(0.005*x0 - 0.038*x1 + 0.003*x2 + 0.999)))),996389
2,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_34_27,(h/(2*pi))*omega,0.158*x0*x1 + 0.035*x0*sqrt(Abs(0.001*x0 - 0.005*x1 + 0.001)) - 0.001*x0 + 0.061*x1*sqrt(Abs(0.001*x0 - 0.005*x1 + 0.001)) - 0.01*x1 + 0.008,0.019603089559350376,0.020349913968612285,0.0009125176902318463,0.9995757734132356,0.999999167311465,False,3460.434,12,3,0.0002906379106748848,0.9999999155296049,0.9995903055616369,0.159*x0*x1,998951
3,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_34_8,q*v*B/p,(0.001*x0**2*x1 + 0.001*x0**2*x2 - 0.001*x0**2*x3 - 0.994*x0*x1*x2 - 0.005*x0*x3**2 - 0.003*x1*x2*x3 - 0.001*x2**3 + 0.001*x2*x3**2 + 0.003*x3**3)/(0.001*x0 + 0.001*x1 - 1.0*x3 - 0.001),0.015296508836513614,0.01471112492484821,0.0021561971024265055,0.9997888995859557,0.9999953508140554,True,20.875,40,2,0.00010165816345002006,0.9999999896656178,0.9997825600774976,1.0*x0*x1*x2/x3,12393
4,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_37_4,I1+I2+2*sqrt(I1*I2)*cos(delta),-0.001*x0**3*x1 - 0.001*x0**3*x2 + 0.004*x0**3*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) - 0.001*x0**3 - 0.001*x0**2*x1**2 + 0.004*x0**2*x1*x2 - 0.011*x0**2*x1*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 0.005*x0**2*x1 + 0.002*x0**2*x2**2 - 0.007*x0**2*x2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 0.007*x0**2*x2 - 0.065*x0**2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 0.004*x0**2 - 0.018*x0*x1**2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 0.002*x0*x1*x2**2 + 0.046*x0*x1*x2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) - 0.104*x0*x1*x2 + 0.183*x0*x1*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 0.195*x0*x1 + 0.018*x0*x2**3 - 0.008*x0*x2**2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) - 0.104*x0*x2**2 + 0.005*x0*x2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 0.601*x0*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 1.124*x0 + 0.013*x1**3*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) - 0.002*x1**3 + 0.002*x1**2*x2**2 - 0.008*x1**2*x2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 0.001*x1**2*x2 - 0.117*x1**2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 0.001*x1**2 + 0.032*x1*x2**3 - 0.177*x1*x2**2 + 0.001*x1*x2*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) - 0.001*x1*x2 + 0.565*x1*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) + 1.38*x1 + 0.002*x2**3*cos((-0.001*x0**2 - 0.048*x0*x1 - 0.652*x0*x2 - 0.001*x0 - 0.002*x1**2 - 0.65*x1*x2 + 0.001*x1 - 0.583*x2**2 - 0.001)/(-0.637*x0 - 0.564*x1 - 0.457*x2 - 0.258)) - 0.001*x2**3 - 0.001*x2,0.015518918428935546,0.016762899775287225,0.005931349432296046,0.999724583800129,0.999964819093912,False,4503.408,66,26,0.004655392234731655,0.9999783273231408,0.9997364320657672,0.016*x0**3*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) - 0.016*x0**2*x1*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) - 0.195*x0**2*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) - 0.004*x0**2 - 0.017*x0*x1**2*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) + 0.017*x0*x1*x2*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) - 0.028*x0*x1*x2 + 0.318*x0*x1*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) + 0.078*x0*x1 + 0.011*x0*x2**3 - 0.065*x0*x2**2 + 0.908*x0*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) + 1.166*x0 + 0.012*x1**3*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) - 0.155*x1**2*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) + 0.914*x1*cos((-0.016*x0*x1 - 0.653*x0*x2 - 0.6*x1*x2 - 0.533*x2**2)/(-0.614*x0 - 0.588*x1 - 0.526*x2 - 0.037)) + 0.993*x1,998255
5,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(0.002*x0**3*x1 - 0.002*x0**3*x2 + 0.001*x0**3*x3 - 0.002*x0**3 - 0.007*x0**2*x1**2 + 0.001*x0**2*x1*x2 - 0.006*x0**2*x1*x3 + 0.006*x0**2*x1 + 0.008*x0**2*x2**2 - 0.001*x0**2*x2*x3 + 0.001*x0**2*x3**2 - 0.002*x0**2*x3 - 0.003*x0**2 + 0.001*x0*x1**3 + 0.006*x0*x1**2*x2 + 0.012*x0*x1**2 + 0.001*x0*x1*x2**2 - 0.004*x0*x1*x2*x3 + 0.003*x0*x1*x3**2 + 0.001*x0*x1*x3 + 0.003*x0*x1 - 0.01*x0*x2**3 - 0.002*x0*x2**2*x3 - 0.005*x0*x2**2 + 0.004*x0*x2*x3**2 + 0.005*x0*x2*x3 + 0.002*x0*x2 - 0.003*x0*x3**3 + 0.01*x0*x3**2 - 0.001*x0*x3 + 0.006*x0 - 0.006*x1**3*x2 + 0.001*x1**3*x3 + 0.006*x1**3 + 0.014*x1**2*x2**2 + 0.01*x1**2*x2*x3 - 0.02*x1**2*x2 - 0.004*x1**2*x3**2 - 0.008*x1**2*x3 + 0.002*x1**2 - 0.013*x1*x2**3 - 0.008*x1*x2**2*x3 - 0.004*x1*x2*x3**2 - 0.007*x1*x2*x3 + 0.008*x1*x2 + 0.006*x1*x3**3 - 0.006*x1*x3**2 + 0.001*x1*x3 + 0.001*x1 + 0.022*x2**3*x3 + 0.031*x2**3 - 0.008*x2**2*x3**2 + 0.259*x2**2*x3 - 0.003*x2*x3**3 + 0.061*x2*x3**2 - 0.001*x2*x3 - 0.005*x2 - 0.008*x3**3 - 0.014*x3**2 - 0.003*x3 - 0.007)/(-0.001*x0**3 - 0.007*x0**2*x1 - 0.006*x0**2*x2 + 0.007*x0**2*x3 + 0.012*x0**2 + 0.998*x0*x1**2 + 0.001*x0*x1*x2 + 0.036*x0*x1*x3 - 0.001*x0*x1 + 0.006*x0*x2**2 - 0.001*x0*x2*x3 + 0.001*x0*x2 - 0.01*x0*x3**2 + 0.007*x0*x3 - 0.014*x0 - 0.002*x1**3 - 0.003*x1**2*x2 + 0.005*x1**2*x3 - 0.007*x1**2 + 0.021*x1*x2**2 - 0.01*x1*x2*x3 - 0.002*x1*x3**2 - 0.02*x1*x3 - 0.004*x1 - 0.001*x2**3 - 0.003*x2**2*x3 - 0.002*x2**2 + 0.004*x2*x3**2 - 0.014*x2 - 0.001*x3**3 + 0.009*x3**2 + 0.012),0.010070818613116476,0.012327798084002054,0.00507443927736803,0.9998502449133166,0.9999742500660203,True,4834.405,101,2,0.00023736003680705314,0.9999999436602129,0.9998794577009761,0.318*x2**2*x3/(x0*x1**2),773847
6,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_39_1,3/2*pr*V,0.00180776104615627*x0**2 + 0.000903880523078133*x0*x1**2 + 1.49501838517123*x0*x1 + 0.00180776104615627*x1**2,0.020206126578512104,0.020015530778880575,0.0006560862037111252,0.9995816395084633,0.9999995695508933,False,4504.334,13,2,0.00012919705673268968,0.9999999833081206,0.9996041824277805,1.50047731738937*x0*x1,999345
7,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_39_11,1/(gamma-1)*pr*V,0.707*x1*x2/(0.707*x0 - 0.707),0.016276224542740813,0.016895001330628785,0.00044045550738815804,0.9997268521270453,0.999999805998946,False,4812.637,14,3,0.00044870103197763015,0.9999997986673839,0.9997192916559811,0.707*x1*x2/(0.707*x0 - 0.707),949406
8,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_39_22,n*kb*T/V,(0.002*x0**2*x1 - 0.001*x0**2*x2 - 0.001*x0*x1*x2 - 1.001*x0*x1*x3 + 0.001*x0*x3**2 - 0.001*x1**3 + 0.006*x1**2 + 0.003*x2**2 - 0.002*x3**3)/(0.002*x0 + 0.001*x1 - 1.0*x2 - 0.002*x3 - 0.001),0.015247177389559522,0.014740713592412585,0.0014263752539956877,0.9997813980730843,0.9999979654536348,True,20.65,40,2,5.155268388048812e-05,0.9999999973423208,0.9997877221828576,1.0*x0*x1*x3/x2,12258
9,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.01,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,feynman_I_40_1,n_0*exp(-m*g*x/(kb*T)),(0.001*x0**3*x2 - 0.003*x0**3*x3 + 0.001*x0**3*x4 + 0.001*x0**3 + 0.003*x0**2*x1*x3 - 0.002*x0**2*x1*x4 + 0.003*x0**2*x1*x5 - 0.002*x0**2*x2**2 + 0.004*x0**2*x2*x3 - 0.001*x0**2*x3*x5 + 0.001*x0**2*x4**2 + 0.003*x0**2*x4*x5 - 0.014*x0**2*x4 - 0.004*x0**2*x5**2 + 0.004*x0**2*x5 - 0.009*x0**2 + 0.006*x0*x1**3 - 0.029*x0*x1**2*x3 + 0.003*x0*x1**2*x4 - 0.025*x0*x1**2*x5 - 0.012*x0*x1**2 + 0.001*x0*x1*x2**2 - 0.012*x0*x1*x2*x3 - 0.005*x0*x1*x2*x4 - 0.016*x0*x1*x2*x5 - 0.005*x0*x1*x2 + 0.013*x0*x1*x3**2 - 0.024*x0*x1*x3*x4 + 0.114*x0*x1*x3*x5 + 0.128*x0*x1*x3 + 0.005*x0*x1*x4**2 - 0.023*x0*x1*x4*x5 + 0.018*x0*x1*x5**2 + 0.089*x0*x1*x5 - 0.007*x0*x1 + 0.009*x0*x2**3 - 0.036*x0*x2**2*x3 + 0.007*x0*x2**2*x4 - 0.035*x0*x2**2*x5 - 0.004*x0*x2**2 + 0.024*x0*x2*x3**2 - 0.022*x0*x2*x3*x4 + 0.114*x0*x2*x3*x5 + 0.099*x0*x2*x3 - 0.023*x0*x2*x4*x5 + 0.026*x0*x2*x5**2 + 0.116*x0*x2*x5 - 0.042*x0*x2 - 0.001*x0*x3**3 + 0.015*x0*x3**2*x4 - 0.075*x0*x3**2*x5 - 0.083*x0*x3**2 - 0.028*x0*x3*x4**2 + 0.124*x0*x3*x4*x5 + 0.138*x0*x3*x4 - 0.081*x0*x3*x5**2 - 0.658*x0*x3*x5 - 0.003*x0*x3 + 0.007*x0*x4**3 - 0.033*x0*x4**2*x5 - 0.014*x0*x4**2 + 0.024*x0*x4*x5**2 + 0.105*x0*x4*x5 - 0.016*x0*x4 - 0.005*x0*x5**3 - 0.066*x0*x5**2 - 0.006*x0 + 0.004*x1**3*x2 + 0.003*x1**3*x3 + 0.005*x1**3*x4 + 0.002*x1**3*x5 - 0.012*x1**3 + 0.001*x1**2*x2**2 - 0.009*x1**2*x2*x3 - 0.003*x1**2*x2*x5 + 0.004*x1**2*x3**2 - 0.003*x1**2*x3*x4 - 0.019*x1**2*x3*x5 + 0.001*x1**2*x3 - 0.001*x1**2*x4*x5 - 0.016*x1**2*x4 - 0.003*x1**2*x5**2 + 0.014*x1**2*x5 - 0.005*x1**2 + 0.003*x1*x2**3 - 0.009*x1*x2**2*x3 + 0.006*x1*x2**2*x4 - 0.013*x1*x2**2 + 0.007*x1*x2*x3**2 - 0.012*x1*x2*x3*x4 + 0.016*x1*x2*x3*x5 + 0.02*x1*x2*x3 + 0.005*x1*x2*x4**2 - 0.017*x1*x2*x4*x5 + 0.004*x1*x2*x4 - 0.003*x1*x3**3 + 0.004*x1*x3**2*x4 + 0.004*x1*x3**2*x5 - 0.002*x1*x3*x4**2 + 0.002*x1*x3*x4*x5 + 0.011*x1*x3*x4 + 0.013*x1*x3*x5**2 + 0.01*x1*x3*x5 - 0.001*x1*x3 - 0.001*x1*x4**3 - 0.001*x1*x4**2*x5 + 0.002*x1*x4*x5**2 + 0.02*x1*x4*x5 + 0.001*x1*x5**3 - 0.002*x1*x5**2 + 0.023*x1*x5 - 0.001*x1 + 0.002*x2**3*x3 + 0.005*x2**3*x5 - 0.011*x2**3 - 0.001*x2**2*x3**2 - 0.015*x2**2*x3*x5 + 0.022*x2**2*x3 - 0.002*x2**2*x4*x5 - 0.013*x2**2*x4 - 0.004*x2**2*x5**2 - 0.001*x2**2 + 0.002*x2*x3**3 - 0.002*x2*x3**2*x5 - 0.012*x2*x3**2 - 0.004*x2*x3*x4**2 + 0.015*x2*x3*x4*x5 + 0.002*x2*x3*x4 + 0.046*x2*x3*x5 + 0.003*x2*x4**3 - 0.01*x2*x4**2*x5 + 0.008*x2*x4*x5**2 + 0.02*x2*x4*x5 - 0.001*x2*x4 + 0.003*x2*x5**3 - 0.013*x2*x5**2 - 0.001*x2 + 0.002*x3**3*x4 + 0.002*x3**3*x5 - 0.013*x3**3 - 0.001*x3**2*x4**2 + 0.001*x3**2*x4*x5 + 0.001*x3**2*x4 - 0.007*x3**2*x5**2 - 0.009*x3**2*x5 - 0.011*x3**2 + 0.003*x3*x4**3 - 0.012*x3*x4**2*x5 + 0.005*x3*x4**2 + 0.002*x3*x4*x5**2 + 0.014*x3*x4*x5 - 0.001*x3*x4 + 0.001*x3*x5**3 - 0.039*x3*x5**2 - 0.006*x3*x5 + 0.005*x4**3*x5 - 0.009*x4**3 + 0.004*x4**2*x5 - 0.015*x4**2 - 0.002*x4*x5**3 - 0.005*x4*x5**2 - 0.002*x4 - 0.005*x5**3 - 0.004*x5**2 - 0.002)/(0.02*x0**3 - 0.011*x0**2*x1 - 0.014*x0**2*x2 - 0.029*x0**2*x3 - 0.009*x0**2*x4 - 0.011*x0**2*x5 - 0.042*x0**2 + 0.016*x0*x1**2 - 0.011*x0*x1*x2 + 0.001*x0*x1*x3 - 0.016*x0*x1*x4 - 0.003*x0*x1*x5 + 0.024*x0*x1 + 0.008*x0*x2**2 + 0.01*x0*x2*x3 - 0.023*x0*x2*x4 + 0.017*x0*x2*x5 + 0.009*x0*x2 + 0.018*x0*x3**2 + 0.005*x0*x3*x4 + 0.012*x0*x3*x5 + 0.07*x0*x3 + 0.003*x0*x4**2 + 0.017*x0*x4*x5 + 0.04*x0*x4 + 0.002*x0*x5**2 + 0.025*x0*x5 - 0.064*x0 - 0.01*x1**3 - 0.006*x1**2*x2 + 0.002*x1**2*x3 - 0.008*x1**2*x4 - 0.011*x1**2 - 0.012*x1*x2**2 + 0.057*x1*x2*x3 - 0.718*x1*x2*x4 + 0.035*x1*x2*x5 + 0.194*x1*x2 - 0.018*x1*x3**2 + 0.022*x1*x3*x4 + 0.082*x1*x3*x5 + 0.063*x1*x3 + 0.006*x1*x4**2 + 0.036*x1*x4*x5 + 0.185*x1*x4 - 0.013*x1*x5**2 + 0.059*x1*x5 + 0.008*x1 - 0.019*x2**3 + 0.013*x2**2*x3 - 0.012*x2**2*x4 + 0.009*x2**2*x5 + 0.017*x2**2 - 0.017*x2*x3**2 + 0.041*x2*x3*x4 + 0.04*x2*x3*x5 + 0.074*x2*x3 + 0.051*x2*x4*x5 + 0.195*x2*x4 - 0.01*x2*x5**2 + 0.022*x2*x5 - 0.008*x2 + 0.011*x3**3 - 0.015*x3**2*x4 - 0.076*x3**2*x5 - 0.145*x3**2 + 0.015*x3*x4**2 + 0.057*x3*x4*x5 + 0.064*x3*x4 - 0.078*x3*x5**2 - 0.484*x3*x5 - 0.103*x3 - 0.004*x4**3 - 0.004*x4**2*x5 - 0.058*x4**2 - 0.019*x4*x5**2 + 0.089*x4*x5 + 0.005*x4 + 0.011*x5**3 - 0.113*x5**2 - 0.094*x5 - 0.062),0.014371278914139867,0.020092671784644443,0.015980222926100907,0.9995902974220264,0.9997446324752322,False,5026.303,288,82,0.018888123915161696,0.9996432387749655,0.9994920861091213,(-0.009*x0*x1**2*x3 - 0.016*x0*x1**2*x5 - 0.011*x0*x1*x2*x3 - 0.016*x0*x1*x2*x5 + 0.005*x0*x1*x3**2 - 0.01*x0*x1*x3*x4 + 0.079*x0*x1*x3*x5 + 0.058*x0*x1*x3 - 0.016*x0*x1*x4*x5 + 0.015*x0*x1*x5**2 + 0.097*x0*x1*x5 - 0.007*x0*x2**2*x3 - 0.018*x0*x2**2*x5 - 0.01*x0*x2*x3*x4 + 0.082*x0*x2*x3*x5 + 0.069*x0*x2*x3 - 0.016*x0*x2*x4*x5 + 0.015*x0*x2*x5**2 + 0.099*x0*x2*x5 - 0.014*x0*x2 + 0.009*x0*x3**2*x4 - 0.049*x0*x3**2*x5 - 0.017*x0*x3**2 - 0.015*x0*x3*x4**2 + 0.087*x0*x3*x4*x5 + 0.052*x0*x3*x4 - 0.063*x0*x3*x5**2 - 0.535*x0*x3*x5 - 0.024*x0*x4**2*x5 + 0.034*x0*x4**2 + 0.017*x0*x4*x5**2 + 0.118*x0*x4*x5 - 0.132*x0*x4 - 0.099*x0*x5**2 + 0.001*x1*x4*x5 - 0.001*x1*x5 - 0.003*x2**2*x3 + 0.005*x2*x3**2 + 0.001*x2*x3*x5 - 0.007*x3**2 - 0.001*x3*x5**2)/(-0.003*x0*x3 + 0.002*x0*x5 + 0.007*x0 + 0.008*x1**2 + 0.051*x1*x2*x3 - 0.766*x1*x2*x4 + 0.012*x1*x2*x5 + 0.221*x1*x2 - 0.021*x1*x3**2 + 0.069*x1*x3*x4 + 0.05*x1*x3*x5 + 0.033*x1*x3 + 0.029*x1*x4*x5 + 0.12*x1*x4 + 0.025*x1*x5 - 0.008*x2**3 + 0.015*x2**2*x3 + 0.039*x2**2 - 0.039*x2*x3**2 + 0.073*x2*x3*x4 + 0.054*x2*x3*x5 + 0.045*x2*x3 + 0.034*x2*x4*x5 + 0.095*x2*x4 + 0.008*x3**3 - 0.027*x3**2*x4 - 0.045*x3**2*x5 + 0.04*x3**2 + 0.014*x3*x4**2 + 0.037*x3*x4*x5 + 0.036*x3*x4 - 0.049*x3*x5**2 - 0.488*x3*x5 - 0.153*x3 - 0.042*x4**2 - 0.011*x4*x5**2 + 0.13*x4*x5 - 0.056*x5**2 - 0.063*x5 - 0.125),479172
