,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
0,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_37_4,I1+I2+2*sqrt(I1*I2)*cos(delta),(-0.007*x0**3 + 0.009*x0**2*x1 + 0.001*x0**2*x2 + 0.267*x0**2*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) + 0.719*x0**2 + 0.007*x0*x1**2 + 0.017*x0*x1*x2 + 2.218*x0*x1*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) + 1.227*x0*x1 + 0.04*x0*x2**2 + 0.131*x0*x2*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) - 0.002*x0*x2 + 0.009*x0*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) + 0.059*x0 - 0.005*x1**3 + 0.284*x1**2*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) + 0.733*x1**2 + 0.027*x1*x2**2 + 0.143*x1*x2*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) + 0.072*x1*x2 + 0.013*x1*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) + 0.007*x1 - 0.009*x2**3 + 0.013*x2**2*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) + 0.034*x2**2 - 0.004*x2*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) + 0.007*x2 + 0.005)/(0.681*x0 + 0.701*x1 + 0.194*x2 + 0.021*cos(0.001*x0 + 0.002*x1 + 1.001*x2 - 0.034) - 0.081),0.002665410443932184,0.0028744474037413277,0.0028129923387757165,0.9999919665268535,0.999992087074102,False,4688.755,39,12,0.0022464514606199467,0.9999949534558351,0.9999950210155225,(0.331*x0**2*cos(1.0*x2) + 0.715*x0**2 + 2.184*x0*x1*cos(1.0*x2) + 1.414*x0*x1 + 0.314*x1**2*cos(1.0*x2) + 0.699*x1**2 + 0.01*x1*cos(1.0*x2))/(0.715*x0 + 0.699*x1),999555
1,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_37_4,I1+I2+2*sqrt(I1*I2)*cos(delta),(-0.006*x0**3 + 0.021*x0**2*x1 + 0.084*x0**2*x2 + 0.233*x0**2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.456*x0**2 + 0.012*x0*x1**2 + 0.292*x0*x1*x2 + 2.422*x0*x1*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.317*x0*x1 + 0.014*x0*x2**2 + 0.16*x0*x2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.162*x0*x2 + 0.012*x0*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.081*x0 - 0.018*x1**3 + 0.019*x1**2*x2 + 0.149*x1**2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.699*x1**2 + 0.053*x1*x2**2 + 0.041*x1*x2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.013*x1*x2 + 0.69*x1*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.15*x1 - 0.009*x2**3 + 0.023*x2**2 + 0.043*x2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.02*x2 + 0.028)/(-0.003*x0**2 + 0.023*x0*x1 + 0.06*x0*x2 - 0.024*x0*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.527*x0 - 0.019*x1**2 + 0.024*x1*x2 - 0.027*x1*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.726*x1 - 0.043*x2**2 + 0.04*x2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.428*x2 + 0.007*cos(0.004*x1 + 1.06*x2 - 0.352) - 0.04),0.002317649884021162,0.0025503078454705945,0.002553229856612327,0.9999935095953207,0.9999934810172993,False,4801.341,48,48,0.002553229856612327,0.9999934810172993,0.999993437696972,(-0.006*x0**3 + 0.021*x0**2*x1 + 0.084*x0**2*x2 + 0.233*x0**2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.456*x0**2 + 0.012*x0*x1**2 + 0.292*x0*x1*x2 + 2.422*x0*x1*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.317*x0*x1 + 0.014*x0*x2**2 + 0.16*x0*x2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.162*x0*x2 + 0.012*x0*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.081*x0 - 0.018*x1**3 + 0.019*x1**2*x2 + 0.149*x1**2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.699*x1**2 + 0.053*x1*x2**2 + 0.041*x1*x2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.013*x1*x2 + 0.69*x1*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.15*x1 - 0.009*x2**3 + 0.023*x2**2 + 0.043*x2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.02*x2 + 0.028)/(-0.003*x0**2 + 0.023*x0*x1 + 0.06*x0*x2 - 0.024*x0*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.527*x0 - 0.019*x1**2 + 0.024*x1*x2 - 0.027*x1*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.726*x1 - 0.043*x2**2 + 0.04*x2*cos(0.004*x1 + 1.06*x2 - 0.352) + 0.428*x2 + 0.007*cos(0.004*x1 + 1.06*x2 - 0.352) - 0.04),936605
2,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_37_4,I1+I2+2*sqrt(I1*I2)*cos(delta),(-0.001*x0**3 + 0.002*x0**2*x1 + 0.001*x0**2*x2 + 0.363*x0**2*cos(1.001*x2 - 0.008) + 0.741*x0**2 + 0.003*x0*x1**2 + 0.005*x0*x1*x2 + 2.164*x0*x1*cos(1.001*x2 - 0.008) + 1.362*x0*x1 + 0.001*x0*x2**2 - 0.023*x0*cos(1.001*x2 - 0.008) + 0.289*x1**2*cos(1.001*x2 - 0.008) + 0.665*x1**2 + 0.002*x1*x2**2 + 0.002*x2**2*cos(1.001*x2 - 0.008) - 0.007*x2*cos(1.001*x2 - 0.008) - 0.006*x2 - 0.002*cos(1.001*x2 - 0.008) - 0.019)/(0.743*x0 + 0.668*x1 + 0.007*x2 - 0.004*cos(1.001*x2 - 0.008) - 0.035),0.0019949377244159842,0.002654086409050122,0.0026777535898174637,0.999992855346994,0.9999928296357122,False,3976.269,39,9,0.0022839335441577524,0.9999947836475659,0.9999942683925938,(0.331*x0**2*cos(1.0*x2) + 0.715*x0**2 + 2.185*x0*x1*cos(1.0*x2) + 1.414*x0*x1 + 0.315*x1**2*cos(1.0*x2) + 0.698*x1**2)/(0.716*x0 + 0.699*x1),999635
3,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_37_4,I1+I2+2*sqrt(I1*I2)*cos(delta),(-0.004*x0**2*x1 + 0.001*x0**2*x2 + 0.297*x0**2*cos(0.001*x0 + 0.001*x1 + 1.003*x2 + 3.11) - 0.675*x0**2 - 0.004*x0*x1**2 - 0.013*x0*x1*x2 + 2.181*x0*x1*cos(0.001*x0 + 0.001*x1 + 1.003*x2 + 3.11) - 1.317*x0*x1 - 0.012*x0*x2**2 + 0.016*x0*x2*cos(0.001*x0 + 0.001*x1 + 1.003*x2 + 3.11) - 0.001*x0*x2 + 0.001*x0 - 0.001*x1**2*x2 + 0.334*x1**2*cos(0.001*x0 + 0.001*x1 + 1.003*x2 + 3.11) - 0.71*x1**2 - 0.012*x1*x2**2 + 0.006*x1*x2*cos(0.001*x0 + 0.001*x1 + 1.003*x2 + 3.11) + 0.003*x1*x2 + 0.009*x1 + 0.002*x2**3 + 0.009*x2**2*cos(0.001*x0 + 0.001*x1 + 1.003*x2 + 3.11) - 0.004*x2**2 - 0.009*x2*cos(0.001*x0 + 0.001*x1 + 1.003*x2 + 3.11) - 0.003*x2 + 0.04)/(-0.687*x0 - 0.721*x1 - 0.047*x2 + 0.003*cos(0.001*x0 + 0.001*x1 + 1.003*x2 + 3.11) + 0.071),0.0022999903553965594,0.002505852946609478,0.002415905260071486,0.9999940816697942,0.9999941634017744,False,4805.99,39,11,0.0022545220293844967,0.999994917130419,0.9999948213803977,(0.322*x0**2*cos(1.0*x2 + 3.142) - 0.707*x0**2 + 2.187*x0*x1*cos(1.0*x2 + 3.142) - 1.415*x0*x1 + 0.323*x1**2*cos(1.0*x2 + 3.142) - 0.709*x1**2 + 0.005*x1)/(-0.707*x0 - 0.708*x1),925937
4,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(0.001*x0**2*x1 + 0.001*x0**2*x2 - 0.002*x0**2 + 0.001*x0*x1**2 - 0.004*x0*x1*x2 - 0.006*x0*x1 + 0.002*x0*x2 + 0.006*x0*x3 + 0.001*x0 - 0.001*x1**3 + 0.003*x1**2*x2 + 0.003*x1**2*x3 - 0.003*x1**2 - 0.004*x1*x2*x3 - 0.003*x1*x2 - 0.003*x1*x3**2 + 0.01*x1*x3 + 0.004*x1 - 0.314*x2**2*x3 + 0.001*x2**2 - 0.001*x2*x3**2 - 0.002*x2 + 0.001*x3**3 - 0.001*x3**2 - 0.012*x3 + 0.013)/(0.003*x0**2 - 1.0*x0*x1**2 + 0.007*x0*x1*x2 - 0.002*x0*x1*x3 - 0.003*x0*x2 - 0.001*x0*x3 + 0.002*x0 + 0.005*x1**3 + 0.001*x1**2*x2 - 0.007*x1**2*x3 + 0.002*x1**2 - 0.001*x1*x2**2 + 0.002*x1*x2*x3 + 0.001*x1*x3**2 + 0.003*x1),0.0002124677393959284,0.00036010869916316046,0.00038364878788824927,0.9999998745959747,0.9999998528136076,False,4800.561,70,2,1.0930814786998191e-07,0.999999999999988,0.9999999999999889,0.318*x2**2*x3/(x0*x1**2),623180
5,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(-0.003*x0**2*x1 + 0.001*x0**2*x2 + 0.001*x0**2*x3 + 0.001*x0**2 + 0.003*x0*x1**2 - 0.001*x0*x1*x2 + 0.002*x0*x1 + 0.002*x0*x2**2 + 0.005*x0*x2*x3 - 0.005*x0*x2 - 0.001*x0*x3**2 - 0.004*x0*x3 - 0.007*x1**3 + 0.017*x1**2*x2 + 0.01*x1**2*x3 - 0.015*x1*x2**2 - 0.033*x1*x2*x3 + 0.005*x1*x2 - 0.002*x1*x3**2 - 0.001*x1 + 0.003*x2**3 - 0.29*x2**2*x3 - 0.002*x2**2 + 0.003*x2*x3**2 - 0.007*x2*x3 + 0.009*x2 + 0.003*x3**2 - 0.002*x3 - 0.002)/(0.012*x0**2*x1 - 0.001*x0**2*x2 - 0.001*x0**2*x3 - 0.006*x0**2 - 1.0*x0*x1**2 + 0.025*x0*x1*x2 + 0.003*x0*x1 - 0.001*x0*x2**2 - 0.002*x0*x2*x3 + 0.002*x0*x3**2 - 0.008*x1**3 + 0.009*x1**2*x2 - 0.004*x1*x2**2 + 0.002*x1*x3**2 - 0.001*x1*x3 - 0.001*x2*x3 - 0.002),0.0005532594150353605,0.0008468428948659872,0.0013190755317600764,0.9999989094475672,0.9999982600397415,False,4802.614,70,2,1.1060367652664416e-07,0.9999999999999878,0.9999999999999881,0.318*x2**2*x3/(x0*x1**2),726151
6,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(0.001*x0**3 - 0.001*x0**2*x1 - 0.004*x0**2*x2 - 0.002*x0**2*x3 - 0.001*x0**2 - 0.001*x0*x1**2 + 0.007*x0*x1*x2 + 0.001*x0*x1*x3 - 0.01*x0*x1 + 0.002*x0*x2**2 - 0.001*x0*x2*x3 + 0.002*x0*x2 + 0.002*x0*x3**2 - 0.001*x0*x3 + 0.019*x0 + 0.003*x1**2*x2 - 0.007*x1*x2**2 + 0.011*x1*x2 + 0.003*x1*x3**2 - 0.014*x1*x3 - 0.004*x1 + 0.002*x2**3 - 0.315*x2**2*x3 - 0.012*x2**2 - 0.011*x2*x3 + 0.007*x2 - 0.003*x3**3 + 0.012*x3**2 + 0.005*x3 + 0.006)/(-0.001*x0**3 - 0.004*x0**2*x1 + 0.001*x0**2*x3 + 0.007*x0**2 - 0.994*x0*x1**2 - 0.003*x0*x1*x2 + 0.002*x0*x1*x3 + 0.009*x0*x1 + 0.002*x0*x2**2 - 0.001*x0*x2*x3 - 0.003*x0*x2 + 0.001*x0*x3**2 - 0.012*x0*x3 + 0.01*x0 + 0.002*x1**3 - 0.012*x1**2*x2 + 0.004*x1**2*x3 + 0.016*x1**2 + 0.007*x1*x2**2 + 0.004*x1*x2*x3 - 0.026*x1*x2 - 0.001*x1*x3**2 - 0.023*x1*x3 + 0.028*x1 - 0.003*x2**3 + 0.018*x2**2 - 0.004*x2*x3 - 0.05*x2 - 0.009*x3**2 + 0.071*x3 - 0.017),0.0005810598921761074,0.002276670372510793,0.003404651682385092,0.999991199503528,0.9999884083469216,False,4812.211,70,4,1.1132926772672471e-07,0.9999999999999876,0.9999999999999876,0.318*x2**2*x3/(x0*x1**2),881093
7,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(0.001*x0**3*x1 - 0.001*x0**3*x3 + 0.002*x0**3 - 0.002*x0**2*x1**2 + 0.003*x0**2*x1*x2 - 0.002*x0**2*x1*x3 - 0.008*x0**2*x2 + 0.002*x0**2*x3**2 - 0.001*x0**2*x3 - 0.007*x0**2 + 0.001*x0*x1**2*x2 + 0.002*x0*x1**2*x3 - 0.003*x0*x1**2 - 0.002*x0*x1*x2**2 + 0.001*x0*x1*x3**2 - 0.002*x0*x1*x3 + 0.004*x0*x1 + 0.001*x0*x2**3 - 0.001*x0*x2**2 - 0.001*x0*x2*x3 + 0.014*x0*x2 - 0.001*x0*x3**3 + 0.004*x0*x3**2 + 0.016*x0 - 0.002*x1**3*x2 - 0.001*x1**3*x3 + 0.006*x1**3 + 0.002*x1**2*x2**2 - 0.001*x1**2*x2*x3 + 0.004*x1**2*x2 + 0.007*x1**2*x3 - 0.014*x1**2 + 0.001*x1*x2**3 + 0.002*x1*x2**2*x3 - 0.013*x1*x2**2 - 0.001*x1*x2*x3**2 - 0.003*x1*x2*x3 + 0.02*x1*x2 - 0.003*x1*x3**2 + 0.006*x1*x3 - 0.03*x1 - 0.001*x2**2*x3**2 - 0.318*x2**2*x3 - 0.001*x2**2 + 0.002*x2*x3**2 + 0.003*x2*x3 + 0.009*x2 + 0.001*x3**3 - 0.009*x3**2 + 0.011)/(-0.001*x0**2*x1 - 0.998*x0*x1**2 - 0.001*x0*x1*x2 + 0.006*x0*x1 + 0.002*x0*x2**2 - 0.015*x0*x2 + 0.004*x0*x3 + 0.012*x0 - 0.005*x1**3 + 0.002*x1**2*x2 - 0.003*x1**2*x3 + 0.035*x1**2 + 0.002*x1*x2**2 + 0.004*x1*x2*x3 - 0.033*x1*x2 - 0.001*x1*x3**2 - 0.001*x1*x3 - 0.02*x1 - 0.001*x2**2*x3 - 0.004*x2**2 + 0.002*x2*x3 + 0.038*x2 + 0.001*x3**2 - 0.011*x3 - 0.001),0.0009448217886140672,0.001290150629659914,0.00159841169036579,0.999998290185971,0.999997445080068,False,4805.307,101,2,1.1279333953704956e-07,0.9999999999999872,0.9999999999999878,0.318*x2**2*x3/(x0*x1**2),817345
8,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,500,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_39_1,3/2*pr*V,1.5*x0*x1,7.39736031421799e-08,7.671930769569467e-08,7.684448451487741e-08,0.9999999999999942,0.9999999999999941,True,1.951,13,1,7.682928649708524e-08,0.9999999999999941,0.9999999999999943,1.5*x0*x1,1438
9,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,100,0,0.0,0.0,basinhopping,1,0.01,,BFGS,50,1000,0.001,1,False,4,0,0,cpu,0.0001,4800,1000000,True,10,feynman_I_39_1,3/2*pr*V,1.5*x0*x1,8.04599176128812e-08,7.684816899257571e-08,7.695584406659791e-08,0.9999999999999939,0.9999999999999941,True,1.905,13,1,7.683079511535095e-08,0.9999999999999941,0.9999999999999941,1.5*x0*x1,1435
