,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,model,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,lambda_1_finetuning,seed,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
10,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234,feynman_III_8_54,sin(E_n*t/(h/(2*pi)))**2,0.5 - 0.5*sin(1.0*(-12.566*x0*x1 + 1.571*x2)/x2),1.1993223751913832e-07,1.2087817938259723e-07,1.2100204226024212e-07,0.9999999999999853,0.9999999999999853,True,89.702,19,5,2.0889169377330193e-08,0.9999999999999996,0.9999999999999996,0.5 - 0.5*sin(1.0*(-12.566*x0*x1 + 1.571*x2)/x2),52297
11,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12345,feynman_III_8_54,sin(E_n*t/(h/(2*pi)))**2,0.5*sin(1.0*(-12.566*x0*x1 - 1.571*x2)/x2) + 0.5,2.1189665326590674e-08,2.1064729544703575e-08,2.0909359404459398e-08,0.9999999999999996,0.9999999999999996,True,90.98,19,5,2.391042806605068e-08,0.9999999999999994,0.9999999999999994,0.5*sin(1.0*(-12.566*x0*x1 - 1.571*x2)/x2) + 0.5,53102
12,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123456,feynman_III_8_54,sin(E_n*t/(h/(2*pi)))**2,0.5 - 0.5*sin(1.0*(-12.566*x0*x1 + 7.854*x2)/x2),1.724445509106681e-06,1.7485383098040444e-06,1.7723476346397366e-06,0.9999999999969604,0.9999999999968587,True,74.872,19,5,2.9165662062744696e-08,0.9999999999999991,0.9999999999999991,0.5 - 0.5*sin(1.0*(-12.566*x0*x1 + 7.854*x2)/x2),43939
13,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234567,feynman_III_8_54,sin(E_n*t/(h/(2*pi)))**2,0.5*sin(1.0*(-12.566*x0*x1 - 0.001*x0*x2 + 0.001*x0 - 0.001*x1 + 4.714*x2 - 0.002)/x2) + 0.5,8.959500669233442e-05,9.33139269594294e-05,9.387813232624985e-05,0.9999999913204922,0.9999999911868963,True,75.226,19,6,2.0820301191854075e-08,0.9999999999999996,0.9999999999999996,0.5*sin(1.0*(-12.566*x0*x1 + 4.712*x2)/x2) + 0.5,44168
14,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1,feynman_II_15_4,-mom*B*cos(theta),-1.0*x0*x1*cos(1.0*x2 + 6.283),5.533816749698776e-08,5.5500390014823976e-08,5.472120543805463e-08,0.999999999999997,0.999999999999997,True,232.873,34,3,5.4317893444430444e-08,0.999999999999997,0.9999999999999971,-1.0*x0*x1*cos(1.0*x2 + 6.283),55918
15,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12,feynman_II_15_4,-mom*B*cos(theta),-1.0*x0*x1*cos(1.0*x2),5.335121591205343e-08,5.621301061893911e-08,5.378149147287973e-08,0.999999999999997,0.9999999999999971,True,232.462,34,2,5.3794151027649806e-08,0.9999999999999971,0.999999999999997,-1.0*x0*x1*cos(1.0*x2),55937
16,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123,feynman_II_15_4,-mom*B*cos(theta),-1.0*x0*x1*cos(1.0*x2),5.5799066149462587e-08,5.4499146114712366e-08,5.498343828510525e-08,0.999999999999997,0.999999999999997,True,240.483,34,2,5.543140387990043e-08,0.9999999999999969,0.9999999999999969,-1.0*x0*x1*cos(1.0*x2),57819
17,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234,feynman_II_15_4,-mom*B*cos(theta),-1.0*x0*x1*cos(1.0*x2),5.353731706689779e-08,5.5198293412372815e-08,5.436804975208826e-08,0.9999999999999969,0.999999999999997,True,233.857,34,2,5.5696662142384303e-08,0.9999999999999969,0.9999999999999969,-1.0*x0*x1*cos(1.0*x2),56263
18,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12345,feynman_II_15_4,-mom*B*cos(theta),-1.0*x0*x1*cos(1.0*x2),5.782780593823332e-08,5.6009895609587946e-08,5.628757471883824e-08,0.9999999999999969,0.9999999999999968,True,229.355,34,2,5.4266096385884324e-08,0.999999999999997,0.999999999999997,-1.0*x0*x1*cos(1.0*x2),55324
19,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123456,feynman_II_15_4,-mom*B*cos(theta),-1.0*x0*x1*cos(1.0*x2),5.62784952906416e-08,5.550781421254006e-08,5.479043608349425e-08,0.9999999999999969,0.999999999999997,True,229.358,34,2,5.649721651784901e-08,0.9999999999999968,0.9999999999999968,-1.0*x0*x1*cos(1.0*x2),55338
20,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234567,feynman_II_15_4,-mom*B*cos(theta),-1.0*x0*x1*cos(1.0*x2),5.352014398388548e-08,5.4081229274707856e-08,5.542755906839947e-08,0.999999999999997,0.9999999999999969,True,247.797,34,2,5.502848431606088e-08,0.999999999999997,0.999999999999997,-1.0*x0*x1*cos(1.0*x2),59586
21,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1,feynman_II_24_17,sqrt(omega**2/c**2-pi**2/d**2),-0.007*x0 - 0.007*x1 + 0.027*x2 + 2.313*sqrt(Abs((-0.025*x0**3*x1 - 0.064*x0**3*x2 + 0.006*x0**3 + 0.331*x0**2*x1 - 0.091*x0**2*x2**2 + 0.003*x0**2*x2 + 0.033*x0**2 + 0.056*x0*x1**3 + 0.003*x0*x1**2 + 0.005*x0*x1*x2**2 - 0.018*x0*x2**3 + 0.002*x0*x2 + 0.015*x1**3*x2 + 0.001*x1**2*x2)/(0.003*x0**3*x1 - 0.009*x0**3*x2 - 0.004*x0**3 + 0.128*x0**2*x1**2 + 0.088*x0**2*x1*x2 - 0.24*x0**2*x1 + 0.003*x0**2*x2**2 + 0.048*x0**2*x2 + 0.119*x0**2 - 0.195*x0*x1**3 - 0.001*x0*x1**2*x2 + 0.003*x0*x1**2 - 0.087*x0*x1*x2**2 + 0.007*x0*x1*x2 + 0.005*x0*x1 - 0.001*x0*x2**2 - 0.182*x0*x2 - 0.004*x0 + 0.003*x1**3*x2 + 0.004*x1**3 + 0.89*x1**2*x2**2 - 0.005*x1**2*x2 + 0.169*x1**2 + 0.018*x1*x2**3 - 0.039*x1*x2**2 + 0.004*x1*x2 + 0.01*x2**3 + 0.014*x2**2 + 0.01*x2 - 0.003))),0.0014737489569256151,0.0015095066890148101,0.0015135270088172405,0.9999977713810577,0.9999977092359936,False,127.004,69,69,0.0015135270088172405,0.9999977092359936,0.9999976622530746,-0.007*x0 - 0.007*x1 + 0.027*x2 + 2.313*sqrt(Abs((-0.025*x0**3*x1 - 0.064*x0**3*x2 + 0.006*x0**3 + 0.331*x0**2*x1 - 0.091*x0**2*x2**2 + 0.003*x0**2*x2 + 0.033*x0**2 + 0.056*x0*x1**3 + 0.003*x0*x1**2 + 0.005*x0*x1*x2**2 - 0.018*x0*x2**3 + 0.002*x0*x2 + 0.015*x1**3*x2 + 0.001*x1**2*x2)/(0.003*x0**3*x1 - 0.009*x0**3*x2 - 0.004*x0**3 + 0.128*x0**2*x1**2 + 0.088*x0**2*x1*x2 - 0.24*x0**2*x1 + 0.003*x0**2*x2**2 + 0.048*x0**2*x2 + 0.119*x0**2 - 0.195*x0*x1**3 - 0.001*x0*x1**2*x2 + 0.003*x0*x1**2 - 0.087*x0*x1*x2**2 + 0.007*x0*x1*x2 + 0.005*x0*x1 - 0.001*x0*x2**2 - 0.182*x0*x2 - 0.004*x0 + 0.003*x1**3*x2 + 0.004*x1**3 + 0.89*x1**2*x2**2 - 0.005*x1**2*x2 + 0.169*x1**2 + 0.018*x1*x2**3 - 0.039*x1*x2**2 + 0.004*x1*x2 + 0.01*x2**3 + 0.014*x2**2 + 0.01*x2 - 0.003))),67696
22,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12,feynman_II_24_17,sqrt(omega**2/c**2-pi**2/d**2),-0.001*x1 - 0.002*x2 + 2.485*sqrt(Abs((-0.001*x0**3*x1 - 0.125*x0**3*x2 + 0.047*x0**3 + 0.039*x0**2*x1**2 + 0.198*x0**2*x1 + 0.032*x0**2 + 0.008*x0*x1**3 + 0.002*x0*x1**2*x2 + 0.005*x0*x1**2 + 0.002*x0*x1*x2**2 + 0.004*x0*x1*x2 + 0.004*x0*x2**3 + 0.001*x0*x2**2 + 0.012*x0*x2 + 0.001*x1**3*x2 + 0.002*x1**2*x2)/(-0.008*x0**3*x1 + 0.005*x0**3*x2 - 0.005*x0**3 + 0.01*x0**2*x1**2 + 0.005*x0**2*x1*x2 + 0.094*x0**2*x1 - 0.006*x0**2*x2**2 - 0.026*x0**2*x2 + 0.003*x0**2 + 0.19*x0*x1**3 - 0.836*x0*x1**2*x2 - 0.123*x0*x1**2 - 0.015*x0*x1*x2**2 - 0.015*x0*x1*x2 + 0.281*x0*x1 + 0.001*x0*x2**3 + 0.054*x0*x2**2 - 0.1*x0 + 0.249*x1**3*x2 + 0.042*x1**3 + 0.022*x1**2*x2**2 + 0.226*x1**2*x2 - 0.058*x1**2 + 0.058*x1*x2**2 + 0.086*x1*x2 + 0.02*x1 - 0.003*x2**3 - 0.113*x2**2 - 0.026*x2 + 0.072))),0.0008291220202650301,0.00087627723922579,0.0008466187912587377,0.9999992361669202,0.9999992832366222,False,126.5,69,69,0.0008466187912587377,0.9999992832366222,0.9999992502043,-0.001*x1 - 0.002*x2 + 2.485*sqrt(Abs((-0.001*x0**3*x1 - 0.125*x0**3*x2 + 0.047*x0**3 + 0.039*x0**2*x1**2 + 0.198*x0**2*x1 + 0.032*x0**2 + 0.008*x0*x1**3 + 0.002*x0*x1**2*x2 + 0.005*x0*x1**2 + 0.002*x0*x1*x2**2 + 0.004*x0*x1*x2 + 0.004*x0*x2**3 + 0.001*x0*x2**2 + 0.012*x0*x2 + 0.001*x1**3*x2 + 0.002*x1**2*x2)/(-0.008*x0**3*x1 + 0.005*x0**3*x2 - 0.005*x0**3 + 0.01*x0**2*x1**2 + 0.005*x0**2*x1*x2 + 0.094*x0**2*x1 - 0.006*x0**2*x2**2 - 0.026*x0**2*x2 + 0.003*x0**2 + 0.19*x0*x1**3 - 0.836*x0*x1**2*x2 - 0.123*x0*x1**2 - 0.015*x0*x1*x2**2 - 0.015*x0*x1*x2 + 0.281*x0*x1 + 0.001*x0*x2**3 + 0.054*x0*x2**2 - 0.1*x0 + 0.249*x1**3*x2 + 0.042*x1**3 + 0.022*x1**2*x2**2 + 0.226*x1**2*x2 - 0.058*x1**2 + 0.058*x1*x2**2 + 0.086*x1*x2 + 0.02*x1 - 0.003*x2**3 - 0.113*x2**2 - 0.026*x2 + 0.072))),67643
23,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123,feynman_II_24_17,sqrt(omega**2/c**2-pi**2/d**2),0.058*x0 - 0.105*x1 - 0.009*x2 + 1.699*sqrt(Abs((0.007*x0**3*x1 - 0.065*x0**3*x2 + 0.083*x0**2*x1**2 + 0.001*x0**2*x1*x2 + 0.01*x0**2*x1 - 0.02*x0**2*x2**2 + 0.009*x0**2*x2 + 0.054*x0**2 - 0.013*x0*x2**3 + 0.001*x0*x2 - 0.007*x1*x2**3)/(0.006*x0**3*x1 - 0.01*x0**3*x2 + 0.009*x0**3 + 0.035*x0**2*x1**2 + 0.056*x0**2*x1*x2 - 0.21*x0**2*x1 + 0.006*x0**2*x2**2 + 0.058*x0**2*x2 + 0.013*x0**2 - 0.327*x0*x1**3 + 0.177*x0*x1**2*x2 + 0.725*x0*x1**2 - 0.011*x0*x1*x2**2 - 0.415*x0*x1*x2 + 0.002*x0*x1 - 0.007*x0*x2**3 - 0.01*x0*x2**2 + 0.001*x0 - 0.053*x1**3*x2 - 0.047*x1**3 + 0.072*x1**2*x2**2 + 0.287*x1**2*x2 + 0.032*x1*x2**3 + 0.001*x1*x2**2 + 0.13*x1*x2 + 0.009*x2**3 + 0.001*x2**2 + 0.002*x2))),0.0026701857537447067,0.002686834674980508,0.002624170092008639,0.9999936151658966,0.9999931137313282,False,128.422,69,69,0.002624170092008639,0.9999931137313282,0.9999932011797836,0.058*x0 - 0.105*x1 - 0.009*x2 + 1.699*sqrt(Abs((0.007*x0**3*x1 - 0.065*x0**3*x2 + 0.083*x0**2*x1**2 + 0.001*x0**2*x1*x2 + 0.01*x0**2*x1 - 0.02*x0**2*x2**2 + 0.009*x0**2*x2 + 0.054*x0**2 - 0.013*x0*x2**3 + 0.001*x0*x2 - 0.007*x1*x2**3)/(0.006*x0**3*x1 - 0.01*x0**3*x2 + 0.009*x0**3 + 0.035*x0**2*x1**2 + 0.056*x0**2*x1*x2 - 0.21*x0**2*x1 + 0.006*x0**2*x2**2 + 0.058*x0**2*x2 + 0.013*x0**2 - 0.327*x0*x1**3 + 0.177*x0*x1**2*x2 + 0.725*x0*x1**2 - 0.011*x0*x1*x2**2 - 0.415*x0*x1*x2 + 0.002*x0*x1 - 0.007*x0*x2**3 - 0.01*x0*x2**2 + 0.001*x0 - 0.053*x1**3*x2 - 0.047*x1**3 + 0.072*x1**2*x2**2 + 0.287*x1**2*x2 + 0.032*x1*x2**3 + 0.001*x1*x2**2 + 0.13*x1*x2 + 0.009*x2**3 + 0.001*x2**2 + 0.002*x2))),68554
24,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234,feynman_II_24_17,sqrt(omega**2/c**2-pi**2/d**2),0.027*x0 + 2.408*sqrt(Abs((-0.021*x0**3*x1 - 0.075*x0**3*x2 + 0.069*x0**3 + 0.05*x0**2*x1**2 + 0.085*x0**2*x1 - 0.012*x0**2*x2**2 + 0.012*x0**2*x2 + 0.032*x0**2 + 0.033*x0*x1**3 + 0.002*x0*x1**2 - 0.045*x0*x1*x2**2 + 0.004*x0*x1 - 0.005*x0*x2**3 + 0.008*x1**3*x2)/(-0.017*x0**3*x1 - 0.007*x0**3*x2 + 0.021*x0**3 + 0.228*x0**2*x1**2 + 0.081*x0**2*x1*x2 - 0.256*x0**2*x1 + 0.006*x0**2*x2**2 + 0.008*x0**2*x2 + 0.017*x0**2 - 0.472*x0*x1**3 + 0.125*x0*x1**2*x2 - 0.163*x0*x1**2 - 0.049*x0*x1*x2**2 - 0.061*x0*x1*x2 + 0.163*x0*x1 - 0.005*x0*x2**3 + 0.005*x0*x2**2 + 0.001*x0 + 0.729*x1**3*x2 - 0.001*x1**3 + 0.15*x1**2*x2**2 - 0.137*x1**2 + 0.045*x1*x2**3 - 0.009*x2**3 - 0.044*x2))),0.0018324459003025008,0.0018722261271368742,0.0018611367454056567,0.9999964187124609,0.9999965361700149,False,127.636,69,69,0.0018611367454056567,0.9999965361700149,0.9999964355692273,0.027*x0 + 2.408*sqrt(Abs((-0.021*x0**3*x1 - 0.075*x0**3*x2 + 0.069*x0**3 + 0.05*x0**2*x1**2 + 0.085*x0**2*x1 - 0.012*x0**2*x2**2 + 0.012*x0**2*x2 + 0.032*x0**2 + 0.033*x0*x1**3 + 0.002*x0*x1**2 - 0.045*x0*x1*x2**2 + 0.004*x0*x1 - 0.005*x0*x2**3 + 0.008*x1**3*x2)/(-0.017*x0**3*x1 - 0.007*x0**3*x2 + 0.021*x0**3 + 0.228*x0**2*x1**2 + 0.081*x0**2*x1*x2 - 0.256*x0**2*x1 + 0.006*x0**2*x2**2 + 0.008*x0**2*x2 + 0.017*x0**2 - 0.472*x0*x1**3 + 0.125*x0*x1**2*x2 - 0.163*x0*x1**2 - 0.049*x0*x1*x2**2 - 0.061*x0*x1*x2 + 0.163*x0*x1 - 0.005*x0*x2**3 + 0.005*x0*x2**2 + 0.001*x0 + 0.729*x1**3*x2 - 0.001*x1**3 + 0.15*x1**2*x2**2 - 0.137*x1**2 + 0.045*x1*x2**3 - 0.009*x2**3 - 0.044*x2))),68020
25,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12345,feynman_II_24_17,sqrt(omega**2/c**2-pi**2/d**2),-0.014*x1 - 0.001*x2 + 2.24*sqrt(Abs((-0.137*x0**3*x2 + 0.038*x0**3 + 0.037*x0**2*x1**2 + 0.247*x0**2*x1 - 0.001*x0**2*x2**2 + 0.001*x0**2*x2 + 0.055*x0**2 + 0.014*x0*x1**3 + 0.003*x0*x1**2*x2 + 0.001*x0*x1*x2 + 0.004*x0*x1 - 0.004*x0*x2**3 + 0.001*x0*x2 + 0.001*x1**3*x2 + 0.001*x1**2*x2**2)/(-0.024*x0**3*x1 + 0.002*x0**3*x2 + 0.012*x0**3 + 0.021*x0**2*x1**2 - 0.001*x0**2*x1*x2 + 0.212*x0**2*x1 - 0.007*x0**2*x2**2 + 0.006*x0**2*x2 - 0.119*x0**2 + 0.18*x0*x1**3 - 0.693*x0*x1**2*x2 - 0.324*x0*x1**2 + 0.003*x0*x1*x2**2 - 0.007*x0*x1*x2 + 0.084*x0*x1 + 0.007*x0*x2**3 + 0.017*x0*x2**2 - 0.123*x0*x2 + 0.048*x0 + 0.236*x1**3*x2 + 0.086*x1**3 - 0.049*x1**2*x2**2 + 0.094*x1**2*x2 + 0.288*x1**2 - 0.013*x1*x2**3 + 0.041*x1*x2**2 - 0.007*x1*x2 - 0.018*x2**3 - 0.02*x2**2 + 0.369*x2 + 0.019))),0.000878308971607028,0.0008621550337270869,0.0008851567379264322,0.9999992884983961,0.9999992164975493,False,126.779,69,69,0.0008851567379264322,0.9999992164975493,0.9999992645537417,-0.014*x1 - 0.001*x2 + 2.24*sqrt(Abs((-0.137*x0**3*x2 + 0.038*x0**3 + 0.037*x0**2*x1**2 + 0.247*x0**2*x1 - 0.001*x0**2*x2**2 + 0.001*x0**2*x2 + 0.055*x0**2 + 0.014*x0*x1**3 + 0.003*x0*x1**2*x2 + 0.001*x0*x1*x2 + 0.004*x0*x1 - 0.004*x0*x2**3 + 0.001*x0*x2 + 0.001*x1**3*x2 + 0.001*x1**2*x2**2)/(-0.024*x0**3*x1 + 0.002*x0**3*x2 + 0.012*x0**3 + 0.021*x0**2*x1**2 - 0.001*x0**2*x1*x2 + 0.212*x0**2*x1 - 0.007*x0**2*x2**2 + 0.006*x0**2*x2 - 0.119*x0**2 + 0.18*x0*x1**3 - 0.693*x0*x1**2*x2 - 0.324*x0*x1**2 + 0.003*x0*x1*x2**2 - 0.007*x0*x1*x2 + 0.084*x0*x1 + 0.007*x0*x2**3 + 0.017*x0*x2**2 - 0.123*x0*x2 + 0.048*x0 + 0.236*x1**3*x2 + 0.086*x1**3 - 0.049*x1**2*x2**2 + 0.094*x1**2*x2 + 0.288*x1**2 - 0.013*x1*x2**3 + 0.041*x1*x2**2 - 0.007*x1*x2 - 0.018*x2**3 - 0.02*x2**2 + 0.369*x2 + 0.019))),67408
26,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123456,feynman_II_24_17,sqrt(omega**2/c**2-pi**2/d**2),0.001*x0 + 0.037*x1 - 0.038*x2 + 1.428*sqrt(Abs((-0.292*x0**3*x2 + 0.057*x0**3 + 0.044*x0**2*x1**2 + 0.178*x0**2*x1*x2 + 0.561*x0**2*x1 - 0.005*x0**2*x2**2 - 0.001*x0**2*x2 + 0.009*x0**2 + 0.002*x0*x1**3 + 0.003*x0*x1**2 + 0.001*x0*x1*x2**2 + 0.002*x0*x1*x2 + 0.001*x0*x1 - 0.014*x0*x2**3 + 0.008*x0*x2**2 + 0.001*x0*x2 + 0.002*x0 + 0.002*x1**3*x2 + 0.005*x1**3 + 0.005*x1**2*x2**2 + 0.001*x1**2 + 0.001*x1*x2**3 - 0.001*x1*x2**2 - 0.002*x1*x2 + 0.002*x2**3 + 0.021)/(0.013*x0**3*x1 + 0.002*x0**3*x2 - 0.008*x0**3 - 0.106*x0**2*x1**2 - 0.081*x0**2*x1*x2 + 0.105*x0**2*x1 + 0.009*x0**2*x2**2 - 0.006*x0**2*x2 - 0.019*x0**2 + 0.198*x0*x1**3 - 0.091*x0*x1**2*x2 + 0.003*x0*x1**2 - 0.081*x0*x1*x2**2 + 0.039*x0*x1*x2 + 0.004*x0*x1 + 0.029*x0*x2**2 - 0.001*x0*x2 + 0.001*x0 - 0.953*x1**3*x2 + 0.002*x1**3 - 0.047*x1**2*x2**2 - 0.002*x1**2*x2 - 0.001*x1**2 + 0.039*x1*x2**3 + 0.004*x1*x2**2 - 0.001*x1*x2 + 0.002*x1 - 0.035*x2**3 + 0.001*x2**2 + 0.004*x2 + 0.001))) + 0.767,0.0013022261067991033,0.0014252945724566876,0.0014434567240926757,0.999997759277307,0.9999979164326857,False,125.434,69,69,0.0014434567240926757,0.9999979164326857,0.9999979812500314,0.001*x0 + 0.037*x1 - 0.038*x2 + 1.428*sqrt(Abs((-0.292*x0**3*x2 + 0.057*x0**3 + 0.044*x0**2*x1**2 + 0.178*x0**2*x1*x2 + 0.561*x0**2*x1 - 0.005*x0**2*x2**2 - 0.001*x0**2*x2 + 0.009*x0**2 + 0.002*x0*x1**3 + 0.003*x0*x1**2 + 0.001*x0*x1*x2**2 + 0.002*x0*x1*x2 + 0.001*x0*x1 - 0.014*x0*x2**3 + 0.008*x0*x2**2 + 0.001*x0*x2 + 0.002*x0 + 0.002*x1**3*x2 + 0.005*x1**3 + 0.005*x1**2*x2**2 + 0.001*x1**2 + 0.001*x1*x2**3 - 0.001*x1*x2**2 - 0.002*x1*x2 + 0.002*x2**3 + 0.021)/(0.013*x0**3*x1 + 0.002*x0**3*x2 - 0.008*x0**3 - 0.106*x0**2*x1**2 - 0.081*x0**2*x1*x2 + 0.105*x0**2*x1 + 0.009*x0**2*x2**2 - 0.006*x0**2*x2 - 0.019*x0**2 + 0.198*x0*x1**3 - 0.091*x0*x1**2*x2 + 0.003*x0*x1**2 - 0.081*x0*x1*x2**2 + 0.039*x0*x1*x2 + 0.004*x0*x1 + 0.029*x0*x2**2 - 0.001*x0*x2 + 0.001*x0 - 0.953*x1**3*x2 + 0.002*x1**3 - 0.047*x1**2*x2**2 - 0.002*x1**2*x2 - 0.001*x1**2 + 0.039*x1*x2**3 + 0.004*x1*x2**2 - 0.001*x1*x2 + 0.002*x1 - 0.035*x2**3 + 0.001*x2**2 + 0.004*x2 + 0.001))) + 0.767,66868
